"","V1","V2","V3"
"85",-0.666395691631943,-0.298044180322712,0.683437231024288
"86",-0.67038016337341,-0.658947904029157,0.341142340278983
"87",-0.0148331247678362,0.566499446818034,-0.823928610478167
"88",0.414163061466004,0.86532284706323,0.282285899165181
"89",-0.139544168128998,0.845897339822151,-0.514767049861385
"90",0.79895642461364,0.601059945541153,-0.0198890279967032
"91",0.557910278284815,-0.441870282282373,-0.702486138667416
"92",0.162697655710814,-0.882380833570493,-0.441512782797562
"93",-0.898650643487157,-0.307597992464994,0.312746696212164
"94",-0.91194090833059,-0.25205555628591,0.323777356000351
"95",-0.670635104284786,-0.552322755191175,0.495164751369647
"96",0.685675380272743,0.574491946530544,-0.446999190445996
"97",-0.378475605301073,-0.529609025982779,-0.759124822272042
"98",0.523777792390749,0.466210677669111,-0.712954716812773
"99",0.35497387625866,0.206493043771852,0.911786252390185
"100",-0.895785013737348,0.348888911143261,-0.275401047283502
"101",0.776112442578068,-0.269025302293445,-0.570328732575718
"102",-0.972711555164712,-0.184109501335587,0.141194624426747
"103",0.342353506053106,0.905125201278519,0.252076271996527
"104",0.583181160881229,0.778931089194851,0.230577735002634
"105",0.327224708640816,0.826701219730888,-0.457699774252069
"106",0.065397593706068,0.579605266151805,-0.81226897650135
"107",-0.386769708286496,-0.677939175046412,0.625146117071336
"108",-0.898773883001948,-0.265086753329835,0.34919123763727
"109",-0.609629199800711,-0.73883300873513,0.287189874392779
"110",-0.428667675608223,0.889953920392753,-0.155647176223063
"111",-0.379579222425802,0.858995747759131,0.343578112274858
"112",0.487617799674956,-0.052715351627072,0.871464269573336
"113",0.871307225676451,0.489212594717184,-0.0386620699663906
"114",0.414915367741080,-0.863601401757446,-0.286422513945498
"115",0.515998200608295,-0.522366385866628,-0.678880855441983
"116",0.805279243325518,-0.0151282911945484,-0.592702686913611
"117",0.377573374267921,-0.79775273181667,0.470137135230752
"118",0.163960010172042,-0.320927823534094,-0.932803541559557
"119",0.568156523565248,-0.539681621640802,0.621242232944128
"120",0.708950187250425,0.667275254223332,0.228327324468130
"121",0.369657596155760,-0.856628421917635,-0.359918057851016
"122",0.385226532804664,0.726684899822438,-0.568796602304681
"123",0.84068024245121,0.284515012925785,0.460768854602841
"124",-0.78232588024915,0.491894477732404,0.38210736693861
"125",-0.321501384559487,0.890366682634705,-0.322310456207061
"126",0.520006039512725,0.778728955778083,-0.35096286456414
"127",-0.211561231837246,0.904148577495654,-0.371156563994351
"128",-0.0737029178943142,0.444825689814767,-0.892579400151427
"129",-0.857886123279058,-0.114667794956789,0.500881918504728
"130",-0.474277443041277,-0.183490527160504,0.86104130764127
"131",0.48145391458198,-0.687137338288885,-0.544099629170021
"132",-0.672208884159337,-0.00203671370886263,-0.740358742674473
"133",-0.225465410050405,-0.267548670689618,0.936794031622224
"134",0.0554135229949417,0.588543769464326,0.806564053807266
"135",-0.160812572238315,-0.640826113600672,-0.750653854141545
"136",-0.289673408851393,-0.0251125078881850,0.956796048357214
"137",-0.926788688821222,0.067960159565703,0.369383463334302
"138",-0.171200085141272,-0.0254115290078534,0.984908516077054
"139",-0.708030916679708,0.123029965474736,-0.695381800610986
"140",0.0689040351925594,-0.207551086983212,-0.975794435435184
"141",-0.100341627123264,-0.218903325932109,-0.970573486018507
"142",-0.226840146167289,-0.947825448195942,0.223987651085868
"143",-0.330672146761775,0.31426823259208,0.889882806519718
"144",0.485530278603723,0.544403476177136,0.684021347390007
"145",0.973642905007087,0.118523051820154,-0.194863489952833
"146",0.279071818614411,0.353573450493023,-0.892807221723538
"147",-0.926940787163105,0.313948545828693,-0.205467972359424
"148",-0.365325356268607,-0.00472944340943489,-0.930867883446546
"149",0.164976505426417,-0.767728277470256,0.619173678889729
"150",0.277785304316649,0.511504786281106,-0.813140933859086
"151",0.68057732583197,-0.549672515651897,-0.484432275039887
"152",-0.805790733008222,0.422454502041128,0.415010226745382
"153",0.381823339907975,0.650821267740623,0.6562336585074
"154",-0.646425492702268,0.177190703783841,0.742116929383246
"155",-0.973150214268946,0.00892762772188112,-0.229997734622678
"156",-0.202055695432999,0.951363694441864,-0.232552395904696
"157",0.870115927678068,-0.0356762105197845,0.491554147987669
"158",0.697331724273504,0.279565483594495,-0.659978489576985
"159",0.608284334400416,-0.780586831354533,0.143785838102827
"160",0.0740107869565144,0.813101928653604,0.577397312977698
"161",0.52217660072256,-0.635648829833995,0.568579073470441
"162",0.717310131427292,0.0304328433686708,0.696089087255546
"163",0.699493381255211,-0.549941289139763,-0.456370012248227
"164",0.775241918971296,-0.371412986972348,-0.510932833333287
"165",-0.684227448690092,0.258279860069422,0.68200022898938
"166",0.111157357020731,0.95697306601923,0.268042147607276
"167",-0.545865347576544,-0.714683133132371,0.437331729389987
"168",-0.605369311309375,-0.713948793811382,0.351859512788962
"169",0.200763617728964,-0.43426623173105,-0.878126875670306
"170",-0.452076944551926,-0.704651966097504,0.546893081762347
"171",-0.760937240751941,-0.64451464974245,0.0746684799911551
"172",-0.592145840208873,-0.336233817519857,-0.732331976551176
"173",-0.424626213403658,0.666743123960797,0.612491784060381
"174",0.95471941993325,-0.0464055674228113,-0.293866215333587
"175",0.56916669326968,0.775214594863894,-0.274028478779975
"176",0.178998395811997,0.882436724811129,0.43504597573284
"177",0.640638224802327,-0.405741385103142,-0.651886948279153
"178",0.60725922469478,-0.172001133669119,-0.775662197119102
"179",-0.280004782198391,0.859222688953034,0.4281748389786
"180",-0.206615404342485,-0.781477505889796,-0.588729974161887
"181",-0.83837881497607,0.328630149868095,0.434882958043878
"182",0.00263339590029238,-0.626696663908501,0.779258850878184
"183",-0.953420606893577,0.0258494700423713,0.300534442700353
"184",0.733023927006707,-0.575679608207317,0.362310517553571
"185",-0.672097148468154,-0.366583233348574,-0.64335227989701
"186",-0.432055255412624,0.89962052309849,0.063333803693859
"187",-0.804055290077086,0.588527339463813,0.0844432424928056
"188",0.218538387091496,-0.93431476891823,-0.281597027592131
"189",-0.746473703608157,-0.133098406804246,0.651967655583996
"190",0.954253153920382,-0.0198934198135006,0.298337342753348
"191",0.169976067274246,0.977356109842923,-0.126028453559860
"192",-0.184604920001361,0.0198725864615047,-0.982611878525098
"193",-0.216254556733389,-0.446908554117401,-0.868047643248191
"194",-0.327368191738845,0.799251416494375,0.504011150937531
"195",-0.352084514118855,0.783300556538448,-0.512324831570994
"196",-0.292562291104983,0.719183762537338,-0.630223786861493
"197",0.769643790353982,-0.0386434897353929,0.637303002245107
"198",0.0716973094028478,0.574927165048851,0.815057207018798
"199",-0.144753301104369,-0.321838629809352,0.935663603108418
"200",0.497737631319753,-0.237125315264606,0.834283426198113
"201",0.414487471441213,-0.779600067952395,-0.469493205559879
"202",0.833581381008067,0.172773425766363,-0.524682212949552
"203",0.357337658890396,-0.776979457161714,0.51827861299442
"204",-0.558693959982756,0.73057249098411,0.392587435479105
"205",-0.697179244364495,0.213434247625641,-0.6843879916888
"206",0.975225009710794,0.190292210792292,0.112805385271995
"207",-0.84922339709807,-0.0011580573226887,-0.528032461809357
"208",0.0601778191754373,-0.402037276539629,-0.913643616708335
"209",-0.320688656580458,-0.798319144305863,-0.509750261770777
"210",-0.483760707087172,0.193558824100293,0.853528300580263
"211",-0.543038593285184,0.389489274243554,-0.743913430079118
"212",-0.0259991309951019,0.948663228952708,0.315217580760530
"213",-0.836981011837068,0.119952605207220,-0.533923363721984
"214",-0.0815148568271536,-0.053912987080275,0.995212900810942
"215",-0.890746123372323,-0.143113510372169,0.431381347355369
"216",-0.749011205585506,0.553983596611687,-0.36343415991418
"217",0.598592614739556,-0.77909719875863,-0.186264426194906
"218",-0.773173917578117,0.514875385231096,0.370277505203918
"219",-0.577806549920653,-0.662783657163128,0.476295511910685
"220",0.205750544740959,-0.0159545300171079,0.978474407591089
"221",0.936349949529662,-0.218250155908374,0.274982983949498
"222",-0.252712822661789,0.482178334385818,-0.838832690774048
"223",0.791448280382217,-0.604146324727194,0.0928269238887913
"224",0.945412416681989,0.0666721295203024,-0.318983055237656
"225",0.771884402719468,0.630793985695163,-0.0793310560198279
"226",-0.896901103231026,-0.428761852124039,0.108312904061022
"227",-0.825845178844856,-0.126504018569060,-0.54952386105117
"228",-0.0860770931457971,-0.976783422923489,-0.196175632374266
"229",0.666910626256409,0.0783993281361661,0.741001863650883
"230",0.649022617363152,-0.669199867026202,-0.361857955727377
"231",-0.200189445212278,-0.393085792228695,-0.897445121427232
"232",-0.969706076254725,-0.215796833743720,-0.114463322600952
"233",0.189545642916607,-0.752507889789988,0.63071730993778
"234",0.504273391558745,-0.86312187824675,-0.0269994418024203
"235",-0.608029732746177,0.709059996643312,-0.357118699113892
"236",-0.611659103410878,-0.475728780904336,0.632103842919717
"237",-0.811586542201022,-0.503487008089443,-0.296358089485220
"238",-0.0523027933835734,0.992758745917448,0.108141066245398
"239",0.0918644975111617,-0.701395207260513,-0.706827897956074
"240",-0.73967787262091,0.642701410228856,0.199528298857189
"241",-0.909812321123298,-0.340789208630826,-0.236863369082287
"242",-0.746102674978726,0.268880013996495,-0.609125878996152
"243",0.597429580541171,-0.789365832168153,-0.141348785986575
"244",0.68191476839591,-0.696806256585314,0.222380955630453
"245",0.0652494082313546,0.0399237721526496,-0.997070011153962
"246",-0.816241178903817,0.460036177787551,-0.349452504624487
"247",-0.989877273769434,0.00439292403516682,-0.141857975077944
"248",0.971096917338668,0.0617082480477422,-0.230570746752953
"249",-0.251031903355063,-0.48132821393406,0.839825061527091
"250",0.60772483669256,0.0923424270814376,0.788760672845516
"251",-0.333718058160770,-0.791337557929124,0.512266656213514
"252",-0.640588102770322,-0.18640372706026,0.744916460502225
"253",-0.487880881942094,0.834252939511403,0.256893514811075
"254",0.238779325903378,0.967505551311157,-0.0831711590830753
"255",0.0221113842577131,0.584121673177029,0.811364873291342
"256",0.0263369030520476,0.00071196006930928,-0.999652870075651
"257",-0.549815940480871,0.49714727996209,0.671227989299784
"258",0.863166491655167,0.47597504717389,-0.168497365414191
"259",0.072106441376964,-0.812400439167238,-0.5786243924627
"260",-0.284571761238274,-0.207704513590939,-0.935883404992149
"261",-0.0920334891513389,-0.781180899790272,0.617483796287393
"262",0.369542825185105,0.790643506980332,-0.488181262672025
"263",0.668553841093996,0.134709201992727,-0.73136119151685
"264",0.966952188936487,0.0260994655352728,0.253618379085015
"265",0.116816726013633,0.471214918133534,0.874248450643101
"266",-0.473059627198517,0.709219727867905,0.522706386719901
"267",-0.116111728071621,-0.68368106102267,0.720484748903915
"268",0.298296684232985,-0.540851851051565,0.786446669132563
"269",0.244678163233955,-0.779016138755784,-0.577292345345482
"270",-0.225828108073950,0.511792813119082,-0.828896725800866
"271",0.824788558688237,-0.502904691911831,-0.258477666946388
"272",0.0976835989571802,0.338351544648977,-0.935935973626628
"273",0.370965025462677,0.852323308972536,0.36868675981866
"274",-0.13398946595552,0.95526603970067,-0.263654350253416
"275",0.082972969256854,0.754387430213136,0.651164412041323
"276",-0.0550091214248846,0.941732659118285,0.331833686219567
"277",-0.302005794519828,0.348077748602651,0.887487679353442
"278",-0.766105786857713,0.208384254770171,0.607995004672739
"279",0.386145207849296,0.229512454553492,0.893429298635239
"280",0.0750682133714201,0.786051139944108,0.613586480240391
"281",-0.224281428931983,-0.085597116856632,-0.970757938016507
"282",-0.815024037148615,0.124900491024809,-0.565805343039225
"283",-0.746643294920918,-0.532865746517601,-0.398218390255742
"284",0.42074732049623,-0.177716559348943,0.889600200555517
"285",0.698592438550603,-0.179310765841286,-0.692687703119763
"286",0.425910492274825,0.423566276024049,0.799494754445166
"287",-0.143919915623920,0.431942985353019,-0.890343930900371
"288",-0.110636248397931,0.981408842577561,-0.156832089353561
"289",0.091610210849128,-0.627649660683921,0.77308697616215
"290",-0.237209683803502,-0.946620679992204,-0.218267849489888
"291",0.498670924821761,-0.795412268736386,0.344451203338071
"292",0.217254772960330,-0.500009733975344,-0.838326087841636
"293",-0.241735018088184,-0.861418778953098,-0.446678708130194
"294",0.91051427541515,-0.413476560970481,-0.000942227811996043
"295",-0.94958208957865,-0.0515172631042027,0.309256894431955
"296",0.911929333414527,-0.108149007730426,0.395839213551488
"297",-0.499274039839034,0.493077701910048,-0.712460394002303
"298",-0.45994321256146,0.0375991888249793,0.887151927359878
"299",-0.825879141662035,0.561977379156906,-0.0458810274897599
"300",-0.628928158267676,0.652538509918538,-0.422661643411515
"301",0.0390096198738484,-0.313978093435796,0.948628487027308
"302",0.275522332397011,0.0448040779175086,-0.960249987738856
"303",-0.991399632302575,-0.130861623753044,0.00141580331852841
"304",-0.302467087346774,-0.952957442135939,0.0196411443069856
"305",0.083266928651864,0.122163732070112,-0.989010940869507
"306",-0.864827813030664,-0.0902794319381836,0.493885085801867
"307",-0.608662720050293,0.182727415020301,-0.772101278991932
"308",0.182278494189522,-0.726495241022782,-0.662555065883018
"309",0.255814516529625,0.179596567808376,0.949896839643214
"310",-0.287694246529203,0.256712258823482,0.922675910969686
"311",0.801491694236452,0.5655919604173,0.194208131604468
"312",-0.679350004685453,-0.0111693176106892,-0.733729389814791
"313",-0.88649730336424,-0.450375392023122,0.106228703220686
"314",0.442731675224003,-0.21407604817154,-0.870723899610321
"315",0.913750649409137,0.304402856860328,-0.269069974987271
"316",-0.386415906106008,0.921377071473541,0.0417976036527772
"317",0.66089913837301,-0.476816072684941,0.579533227457341
"318",0.624272508410382,0.422933849237597,0.656818692191445
"319",-0.786419123482524,0.0217225902707534,0.617311178655391
"320",0.0293522053124267,0.0767893916588225,-0.99661519021735
"321",0.481023289486825,-0.802783389699714,-0.352356955647978
"322",0.245083783288123,0.489222199818453,0.837015877014274
"323",-0.035574279396885,-0.883330057352666,0.467399700922806
"324",0.751741823221265,-0.501618712548044,0.428092161154127
"325",0.309052770331969,0.944908404496435,0.107863303593651
"326",0.500829567965993,-0.67810838243222,0.537902189553227
"327",-0.752674452196121,0.657985996454453,0.0231429790889020
"328",-0.385198911325025,-0.227547236061881,0.89434001032863
"329",0.612481047295102,-0.444303332065393,-0.653805411280669
"330",-0.565450518987503,-0.45303570876032,0.689220107922569
"331",-0.702027985861442,0.699445786515697,-0.133911533456850
"332",0.0687490435174064,-0.142753779407708,0.98736767593448
"333",0.810829504530852,0.357677572453472,0.463273427627837
"334",-0.786861887867156,-0.0971893359592939,0.609428094526275
"335",-0.868172102879469,-0.0707429965582738,0.491195101990846
"336",-0.745662309450158,0.37765314502087,0.548967961106385
"337",0.302773009901961,-0.759663123188867,-0.575534919654615
"338",-0.510995520079793,-0.67431865200762,0.533083421251316
"339",-0.115826898919820,0.644116272298583,-0.756107371506716
"340",0.309224796167823,0.70851971849668,-0.634334165827723
"341",-0.407173376553163,0.79877125815391,-0.442915701430324
"342",0.468328716427192,-0.571996749742131,0.673415125798416
"343",-0.895429010874277,0.239464791005280,0.375317865753166
"344",0.628373539325724,-0.0400600235258465,-0.776879585000386
"345",-0.329213908835040,0.529818922702416,-0.781607389535185
"346",0.243420943172951,0.24293187700433,-0.93900497738827
"347",0.862049335010402,0.0814977288845739,-0.500229011748399
"348",0.216942835932651,0.0840973149380269,0.9725551128639
"349",-0.100462119015542,-0.407106347666691,0.907839074028208
"350",-0.981009011566885,0.0393782846355419,-0.189922799904925
"351",-0.421033719844717,0.843488450518285,0.333553354946375
"352",0.412016170449756,-0.911090507793724,0.0125204591006958
"353",0.549304063990563,-0.582573603811858,-0.599060131727288
"354",0.055477138862999,0.988087747184822,-0.143544038283723
"355",-0.00522668973049919,-0.0443364506519804,0.99900298340798
"356",-0.679707656483797,-0.718524193123188,0.147378714928501
"357",-0.0256137920444010,0.939648876389637,-0.341180191038106
"358",0.106568552897533,-0.46211748644386,-0.880392283164803
"359",-0.978633026358984,-0.20328851906554,0.0308411694913738
"360",0.468593993192272,-0.865529688325162,0.176855953170564
"361",-0.46008183567509,0.626562738863594,0.62908174250219
"362",-0.237387464722294,-0.326920131352939,-0.914751561523072
"363",-0.488915642036954,-0.86761224603549,-0.0906117293778526
"364",0.0340155145967631,-0.758581608441625,-0.650689548172425
"365",0.446619902840244,0.862803290401545,0.236856801589565
"366",-0.907378577092951,-0.318192844128282,0.274622343916743
"367",-0.239476266041354,0.892055118672366,-0.383260724903193
"368",-0.353906749482879,-0.400145131367730,0.845360211101258
"369",-0.0222570268405242,0.989165508941147,-0.145107617572003
"370",0.936104803817004,0.143862150852417,-0.320954012006152
"371",-0.808646417003165,0.560860066683293,-0.177558322440700
"372",-0.663416075515954,0.337690623621321,-0.667715623199917
"373",-0.481518607321929,-0.271493746994358,-0.833325252314913
"374",0.847896174694225,0.242854883443709,-0.471268058037506
"375",0.956414941013441,-0.224933966175301,0.186212704901961
"376",-0.87372243661014,-0.38438340827717,-0.298091427594398
"377",-0.886810990640817,0.305050604718355,0.347146072193850
"378",-0.128359479721932,-0.882086733668128,-0.453262438607269
"379",0.69384745792699,-0.715743169905494,-0.0792932523099478
"380",-0.853583770820869,0.0295605664663553,0.520116255371254
"381",-0.628870810391437,0.426801071729882,-0.649894105995616
"382",0.78021914052391,-0.00554511469409246,-0.625481689950362
"383",0.433805410378635,-0.419620934903760,-0.797327496651607
"384",0.0105227800701757,0.633759798846458,0.773458330141768
"385",0.536112034827198,-0.795673313023428,0.281935923670189
"386",0.069587573059541,0.981832355442588,-0.176529871358200
"387",0.399277895521516,0.351230538814603,0.846885039867816
"388",0.87025990168017,0.2040938395076,-0.448322883871287
"389",-0.116110528626735,-0.730720263189156,-0.672730437922048
"390",-0.288590064296595,0.312606296988868,0.904982363293448
"391",0.831400405960698,-0.491174629697896,-0.259847740243247
"392",-0.940949215103968,-0.191359216557032,0.279278042162116
"393",0.909991396958448,0.0565554942227719,0.410751912393395
"394",0.683375374589664,-0.561813592955963,-0.466222676598154
"395",-0.972379847600262,0.134035823914255,-0.191080689470492
"396",0.408357591117686,0.472327740728306,-0.781121362603184
"397",-0.246191766791902,0.0826237273720864,-0.965692981044713
"398",0.150879209903615,0.134767217202742,0.9793228585029
"399",0.993475888408696,0.098382371876285,0.0576764081280121
"400",-0.850270766397166,0.412753520269926,0.32661009677467
"401",-0.759993813375803,-0.272677530707331,-0.589963022466542
"402",-0.9682718268786,0.225926945985096,-0.106802080274812
"403",-0.181799373315692,0.439638481487517,-0.879583420408418
"404",0.76148965831837,-0.570000191055891,-0.308598902250836
"405",0.483289607835033,-0.0906045010580477,-0.870759426791742
"406",-0.779174029155592,-0.593609828998116,0.201283887100453
"407",-0.275032212444995,0.79922283914604,-0.534415695414116
"408",-0.344402832103417,-0.391327826238975,-0.8533751939506
"409",-0.169837604202539,-0.965139225064123,-0.199151862761475
"410",-0.437028396730614,0.783137739567294,0.44238157886207
"411",0.146769251477387,0.657834202981296,0.738723864653587
"412",0.0141568146351784,-0.543387723455206,0.83936247628635
"413",0.00851371528934892,-0.899534889875858,0.436765953970775
"414",-0.996165041164054,0.0143760062604826,0.0863049315312676
"415",0.768552766110757,-0.426129770812992,0.477221189942746
"416",-0.0921058461357828,0.954769512019199,-0.282721934108822
"417",-0.357028613714550,0.300639814667781,-0.884390338496294
"418",0.461661309039695,0.807010870950318,-0.368242162039824
"419",0.187375670627997,0.579109224272617,0.793424769224579
"420",-0.482831490947877,-0.167551650491626,-0.859534871757151
"421",-0.579250817502438,-0.807365739771311,-0.112379057952451
"422",0.529446045994184,-0.81370836005876,0.239928300022335
"423",-0.756156759905609,0.513734060875323,0.405344630093456
"424",-0.333046522711186,-0.540476754790577,0.772635031072909
"425",0.578783508076045,-0.801940469604142,-0.147990317217969
"426",0.9237733414871,0.241652312882292,0.297063921128761
"427",0.73601363834309,-0.59371271378088,0.325252421463561
"428",-0.900961488360997,-0.425992151705402,-0.082456553261331
"429",0.640162138251873,-0.0223124631958747,0.76791574455465
"430",-0.854796388657812,-0.517948391546311,0.032443761066686
"431",-0.732497793696393,-0.677935842091173,0.0620481767504055
"432",0.448613029805447,-0.150723980818365,0.880924872560108
"433",0.494564972908746,-0.614385311320519,0.614765139549536
"434",-0.894085577683279,-0.0374310948272546,0.446329354758110
"435",0.701066591996931,0.554703801602001,0.448117536003778
"436",0.543760404078865,0.599249630284414,-0.587558085264753
"437",-0.367383244694216,0.000231565679667156,0.930069619918469
"438",-0.924567125771867,-0.312453576208995,0.218055939282008
"439",0.440628948828932,-0.287354812135619,-0.850454785039401
"440",0.43481291558388,0.481733536942821,-0.76083541441366
"441",0.75094435016813,-0.0346008801356144,-0.659458385377277
"442",0.50790179516069,0.825204245544867,-0.24713097662429
"443",0.587483471181273,-0.604418453923885,-0.538090609140378
"444",0.290002228189801,-0.15423865957331,0.944515295555334
"445",-0.222287871698538,-0.835801405902205,0.50202003146053
"446",0.110872509415566,-0.178550809117550,-0.97766399914253
"447",-0.191720045038139,-0.501342627648306,-0.84374107049098
"448",0.448807392673681,-0.665973392838446,0.595861866805304
"449",0.220157977143791,-0.66412200869419,0.714473528318543
"450",-0.722823567313593,-0.660845364300381,0.202013601073662
"451",0.992399997911628,-0.123051861938067,-0.000695283089858826
"452",-0.26406978570673,-0.0365640515355717,0.96381026058665
"453",0.227589670111193,0.923007371534548,-0.310258495696031
"454",0.0254649393704895,-0.474693860510638,-0.879782516112001
"455",-0.31160092821223,-0.206857826556889,0.927423690192049
"456",0.739668485570367,0.649729721362815,0.175333455540687
"457",-0.502960621153663,-0.162143794297332,-0.848964076707363
"458",0.356600594214849,0.891864548759931,0.278233072927826
"459",-0.841553887444719,0.0445245300068603,0.538335045073558
"460",0.0256729858411788,-0.533120019217833,0.84565001206597
"461",-0.650581615929066,0.674913336746031,-0.348188955737345
"462",0.716689055179903,0.695366740502363,-0.0531215058941079
"463",0.324160618980924,-0.442175742988168,0.836301683254772
"464",-0.428050930316709,0.482511682714679,-0.764169403404016
"465",0.443452755707454,-0.437737738181455,0.782135107271914
"466",0.333879445692828,0.939566566107319,-0.0757573996197811
"467",0.667462200321269,0.233150209592375,-0.70720236913441
"468",0.620181762464663,0.601554083769096,0.503495050429443
"469",-0.0434702908989506,0.623849812793867,-0.780334380176997
"470",0.724975791642267,0.0463023853215224,0.687216261919205
"471",0.50108526787927,-0.836878731057645,-0.220335071692425
"472",-0.713965855878972,-0.697989508340173,-0.0553480160986002
"473",-0.0626460377422739,0.0192367793236493,0.9978503997476
"474",0.776278605807325,-0.55726163998401,-0.294704921520098
"475",0.432388568039742,0.261759101804800,0.862857055862028
"476",0.155560255214599,-0.907687023841114,-0.389750271004434
"477",0.920762875040837,0.323525949725962,0.218006164592762
"478",0.90351081017642,0.109106833255354,0.414444103385895
"479",0.759996411889546,-0.287536442137282,0.582862117792922
"480",-0.635435477868838,-0.709816310164478,0.303944993855939
"481",-0.865892136220174,-0.255277207349282,-0.430191068991459
"482",0.710225532223306,0.600576661909612,-0.367270154719424
"483",-0.771823427087868,-0.635757061542442,0.0100775045154566
"484",0.732532418482485,0.662363972252016,-0.157067578241763
"485",0.431100485749277,-0.410273273367206,-0.803634377280673
