"","V1","V2","V3","V4","V5","V6"
"39",-0.064850773683059,0.373283193026253,0.360487159086706,0.369148200015583,-0.710855378514643,0.291405697186051
"40",0.35994277108697,-0.195931890606897,0.400172161031325,0.422478142989717,-0.0243558709970424,0.702020760066891
"41",-0.343865562584545,-0.490791417694422,0.115423932875558,-0.651614985246348,0.408344004908628,0.190290986552268
"42",0.541241688907962,0.227190161900878,-0.617167125220013,-0.349377833504784,0.098509266197949,0.377859574445083
"43",-0.604939043012901,0.248089401546871,-0.0313538719245777,-0.00577741250322921,-0.527371892436173,0.541629805648788
"44",0.314703862721488,-0.340087375752806,-0.384240097628336,0.489944844030558,-0.0261005051174539,0.630027314056144
"45",-0.731704400634767,0.166920695207325,-0.110937102373501,0.276075503489142,0.400692508120631,-0.433205426131075
"46",-0.476938513861235,0.2590958730902,-0.402568075211568,0.181262048667205,0.213429021152832,-0.681857793096647
"47",0.289601330703914,-0.286841257864201,-0.369498003715011,0.0893527719387916,0.7747432927827,-0.298518508181823
"48",0.154424213289446,-0.64832434477963,-0.198954116035675,0.332549369609067,0.548510207788937,0.323718140907195
"49",-0.220294735683823,0.0938080779425253,0.892619237461413,0.219652962447713,-0.25663571432427,0.178302711919207
"50",0.395778373735788,-0.375469698030818,-0.0150546183065024,-0.0702891654171149,-0.147270319781158,0.821904026847337
"51",-0.70159028567389,0.328116100153969,0.236643599199356,0.134287166473994,0.212074066747438,-0.53019076751613
"52",-0.685392570556439,-0.262377756141150,0.431705399579775,-0.149511060064602,0.314444245680568,-0.392169152992400
"53",-0.069569450527053,0.073829031892367,0.216644899350054,-0.625299494758057,0.657860908284684,-0.3449549541534
"54",0.713959569101933,-0.372107136298319,0.146285154983237,0.367010449080143,0.399225724134905,0.190580213270241
"55",0.209607085151111,-0.0787979037731689,-0.309076554896398,0.0300516311310224,0.905602709517264,-0.182505001055144
"56",0.757022655314296,0.305895761692684,0.192638980010973,0.217950734907089,0.484527832066048,0.118173443744834
"57",-0.356563363393706,0.389227309302853,0.116158635002252,0.162104133237392,0.8228589423736,0.0670615540812799
"58",0.348593354924106,0.613542563735179,0.0995795599654122,0.230966912207703,0.042373685708186,-0.66105284421887
"59",-0.123946735473886,-0.53226425126983,0.312198635761115,-0.719289848900527,0.267166036558808,0.122916262522690
"60",-0.669089090546461,0.116592372079221,-0.578675582450684,-0.383354399809308,0.141872623849892,0.191760633887158
"61",-0.0619963176700785,0.528042522088472,-0.640601901751528,-0.260524663092800,0.249580733782832,0.42046773024684
"62",0.178031137629642,-0.233123291679398,-0.668002417206984,0.0352222442303356,-0.677810369454148,-0.0840458927508976
"63",0.494043592095103,0.358078309839327,-0.661705710633008,0.0231681907606469,0.413891522770834,0.134176927835459
"64",0.777101634099987,-0.137310248378564,0.0223098604704805,0.0313574592682528,0.516005000473323,-0.330933173510757
"65",0.767632921644956,0.109309803673166,0.242855325250348,0.148097458218594,0.548773058517385,0.129335333687194
"66",-0.686158342170822,0.275368797365894,-0.383019774403518,-0.447651345827582,0.319395042736371,-0.0651896201608417
"67",0.56831185772199,-0.0269008188269273,-0.147686783437868,-0.71889281054963,0.251763603291457,0.272570738184704
"68",0.192332776351967,-0.249062978949179,0.613398080558962,-0.095790414992772,-0.700641035296082,0.156986835368551
"69",-0.269357003664797,0.595949773394793,-0.378735814398911,-0.0411493175282552,0.601051760554456,0.256697039056471
"70",-0.720849042083474,0.167971016913344,0.113202017096615,0.00737976180934175,0.296587137400309,0.59273038421699
"71",-0.757997956858607,-0.0793250637049221,0.244413699284416,-0.242792417731126,0.232819134470853,0.496241541776796
"72",0.116507991558323,0.965414071572215,0.135228671999168,0.0983147403208697,0.0805954120053902,0.141256348466418
"73",-0.00395881805892387,-0.336132765337752,-0.530794473198843,-0.701783621298644,-0.275565297342091,-0.191884952055291
"74",-0.379941378054398,-0.63547538052498,0.164513677264808,0.197994507538393,0.572881195757962,-0.239491441419364
"75",0.333023075328178,-0.446596606170651,0.248865767592754,-0.7806738184363,-0.130776361111682,-0.0340421056746266
"76",-0.317167223433273,-0.453098071569982,-0.0701564582814219,-0.63551967717147,0.140418437955767,-0.515347032096364
"77",-0.401933657729605,-0.266146058720563,-0.620364317642554,0.359044521390514,-0.477516730375781,-0.160712561668900
"78",0.577538266602571,-0.400816001685148,0.0645563379981595,-0.491030337756087,-0.449005818949607,-0.242717005130733
"79",-0.660784065783469,0.0575983284401513,-0.505313424883112,-0.380607864303941,0.224065968828413,0.33111521989097
"80",0.387100617973326,0.110353594526818,-0.0604891535287263,-0.0439629053819548,0.459155183968207,0.788390790173602
"81",0.0645808809773655,-0.0443192922991923,-0.327640013069408,-0.215191531703522,0.212445149371183,0.891670788559271
"82",0.572541720576431,-0.604621133651861,-0.538470133988724,-0.0492129885417391,0.103302172913764,0.0598825565016196
"83",-0.107001536041542,-0.445040712329765,-0.289204230523737,-0.0236761550970616,0.118030417960868,0.832080890789316
"84",-0.0282643522765018,-0.596188033739758,0.233924762251336,0.555898844871239,0.206109438678147,-0.487376172971317
"85",0.588444803636561,0.196125289223488,-0.259932107606073,-0.227264659519027,-0.577358313710821,0.40337455987989
"86",-0.149322693065087,0.496337599128042,0.247012123795039,-0.277564458438337,-0.761270135457058,-0.117313613868511
"87",0.182163399348498,0.796844280766178,0.255650368189667,0.0025702895331781,0.487829876125745,-0.16886083904617
"88",0.648793528555181,0.086512677689853,0.180815430291909,0.217279595467833,-0.699209557352728,-0.052762357530128
"89",-0.847056979089397,0.0869323159083635,-0.0497834392636576,0.290734974040911,0.432049401457106,-0.035571693406723
"90",-0.383723881790218,0.257201924448879,-0.105426296473971,0.797042940798997,-0.25886806109778,-0.270551891661071
"91",0.305266555828494,-0.468341455263753,0.564650109450462,0.389627570572091,-0.427945334608459,-0.183553839264026
"92",0.564190153808766,-0.218711763109245,-0.531335046943962,0.176599839934003,-0.377377750759512,-0.421824883901981
"93",-0.023753791260184,-0.0402668127677733,0.143361708584266,-0.720879351197305,-0.67514821745299,-0.0420666992940525
"94",-0.127416750721453,-0.39989179021288,-0.547972125632935,0.689917683563891,0.185641007195187,-0.114582213447983
"95",0.0967655029488723,-0.254807958691834,-0.623554361432064,0.631575326157546,0.207915443860362,0.307852360001903
"96",0.0309557938152094,-0.230761394251615,0.214673003268723,0.149593470804201,-0.80082885002318,0.48579971787066
"97",-0.086662817521376,0.176969935357483,0.34253327413309,-0.89805894846687,0.177239641121933,0.0769310655329705
"98",0.170492391514887,-0.221571958598038,0.184015165325401,-0.654816443096799,0.595794609638687,0.322832525474695
"99",0.090635641533381,-0.298869181989111,0.691716848758001,-0.455569571422191,-0.449867941310409,-0.118597616589160
"100",0.478292470237613,0.289577458549934,-0.191986806538211,0.666971524419735,0.350083885357526,0.288292444152144
"101",0.0173785666670233,0.00590413367045207,0.0859552333201598,-0.547347463590421,0.816564708724904,-0.160958550742805
"102",0.272538813365335,-0.316429510326547,-0.293454479262413,-0.538181561447599,0.479340347772536,-0.469119245735954
"103",-0.706085616582731,-0.0577800400763773,-0.341319629454191,-0.170434058308228,0.0473926409726523,-0.591871311116898
"104",0.370629784585061,-0.120240005917391,0.539041190526276,-0.237579638505765,0.192276940828364,-0.681319302577425
"105",-0.0626719606618708,0.123836220513421,0.442530692770806,0.105463641442789,0.481515297822187,0.736154766396562
"106",-0.131402511842747,-0.576915521804558,-0.718745282690716,-0.220706699968083,0.2904909185981,0.0145140619216197
"107",-0.586576661283908,-0.0653874194277513,-0.443350744071678,-0.217665494709481,0.634529391151141,0.0713204579831884
"108",-0.651973946836263,-0.108877356394353,-0.198312954930042,0.662895007549213,-0.215823820095175,0.194262588946232
"109",-0.69951130225432,0.417656257916466,0.537472502443442,-0.171037296826116,0.00323613647133217,0.134559532824758
"110",-0.0478155245912481,0.336675175675619,-0.116611977207468,-0.492133145686057,0.0213126791781226,-0.792537623767488
"111",-0.573131525073937,-0.163053322542171,0.504038464318944,-0.00550987879055658,-0.179010206279907,-0.599002573237144
"112",0.099626090140824,0.130256620517833,0.665856433906064,0.541116991831089,0.188965454344595,0.448583908111336
"113",-0.170594675661316,0.163319346209459,-0.179605753790060,-0.566461185470412,0.439665937049363,0.630699302480343
"114",-0.200953244913970,0.375278899486444,0.216265837935201,-0.400965314503511,-0.158285148751983,-0.765627361417183
"115",0.719708128748377,-0.368097861288646,-0.197297965894468,0.14029907935904,0.320471178293149,0.430362729330208
"116",-0.226875027946866,0.282443227510355,0.248447077020674,-0.726572467444042,0.230805510256324,-0.475235584563193
"117",0.0327236395919793,-0.0841409101288201,0.211272868980705,0.79512302383126,0.217665657567149,0.517314492331796
"118",-0.216484652275170,-0.44543963756811,0.709672741828182,0.239597671198194,-0.390876343705776,0.202215637392773
"119",0.629811105935045,0.312464602567109,0.345696709853249,0.34190936260093,0.462617484086703,0.235118436034285
"120",-0.209827029474170,-0.665055717814224,0.420164600029703,-0.451218965022336,0.364367547638922,0.0278020614038412
"121",-0.222125645591085,-0.334430476207377,-0.0980252320929925,-0.75840669356087,0.503796534826815,-0.0146917216870378
"122",-0.519199789200904,-0.454152574090808,0.0771945012438354,0.307413713258713,-0.0503220949506329,0.648985764850366
"123",-0.0320544345455519,0.090465010844142,0.568310866739255,0.500532470506833,-0.615622479747549,-0.195672078189032
"124",0.184295312103353,-0.345526018971725,0.731863686207368,0.143210773284914,-0.532853401773646,-0.0811201552922186
"125",0.136464866772159,-0.211808564098100,0.725050815409774,-0.169445948489736,0.349559964155624,0.509815348322422
"126",-0.795032830184707,-0.0176808789573558,0.218219090776215,0.0957030161413948,0.205012913787549,-0.518460463054195
"127",0.516809793028778,0.194596496319972,-0.398774426382715,0.332959288158300,-0.332948218254305,0.560626787357759
"128",-0.151374091551204,-0.48698011655523,-0.0707439643247755,-0.256836936091202,-0.689990094298145,0.439181056089899
"129",0.686853918945763,0.505055249545059,0.216392306783307,0.474199969276519,-0.0279513320660257,0.0260455499981907
"130",-0.668693476147372,-0.0389652617860404,0.450838701295227,-0.469002568030174,-0.298596273664040,0.197362775825065
"131",-0.760621519670933,0.224920385938944,0.172462942055908,0.48257318949591,-0.210943341408908,-0.252484219140457
"132",-0.718122910802233,-0.288682176767018,0.0721682000884387,-0.491347302436069,-0.391969765145471,0.0262938832161019
"133",0.21082001776795,0.314377743565389,-0.0614739587735655,-0.469780525629819,-0.131234774081912,0.784236060547079
"134",-0.266130978479345,-0.457744771620241,0.257583989712070,0.589806648870483,0.148662019830397,-0.532280222627227
"135",-0.00920180957475574,0.242853920222281,0.93927963546388,0.00258256986871187,-0.0180898664165716,0.241572253377671
"136",-0.368503449772785,-0.287287375928826,0.471918017844274,-0.339637102949639,-0.509507254457267,-0.4289680075796
"137",-0.0493271655658767,-0.604199100612558,-0.248930621930608,-0.340989146655729,-0.511974282490671,-0.438352094728214
"138",0.778085603516144,0.437308846493541,-0.208374520477997,-0.164589579283788,-0.36218967231486,-0.0406538713360839
"139",0.294711095537712,-0.265849157311657,0.453681366796064,-0.334086479424659,0.423520457061435,-0.587928107732407
"140",-0.0909506883493395,-0.266131441492014,-0.617337354379493,-0.417002286855798,0.224231905133663,0.561805806754483
"141",0.53818198509918,0.363529990914651,-0.683743265473024,-0.127261152143284,0.119826758071911,-0.283103145065055
"142",0.427481226585964,0.529357934572768,-0.0722004861050009,-0.615053052207452,-0.203553509640285,-0.334817531666183
"143",-0.0818752472229417,-0.211491472188117,0.646830400138766,0.105624805143375,-0.334234023059017,0.638207844599562
"144",0.749735405999037,-0.123171365810446,-0.348570135917092,-0.316756506702519,0.448191249198445,-0.00379678629143005
"145",-0.480594225867635,-0.106647076677616,0.689891046940781,-0.157033056629026,-0.385870778694019,0.328862122667808
"146",0.0301700990029205,-0.456292074236038,-0.465137818494936,-0.538356986326114,-0.115159132512181,0.521003116491836
"147",0.4336489487314,0.298428063323358,0.364355690700684,-0.760409658645727,-0.0220573609406126,-0.106887018883840
"148",0.767561907995677,-0.407346281587096,-0.410188816112545,0.081112756329143,-0.0746293088380166,0.253996154361519
"149",0.392145012863851,-0.201400305488858,0.0551242568144294,0.381834376108249,0.083651947128846,-0.806118095014148
"150",-0.556659528628355,-0.271985141370902,0.671338995761561,-0.179849136366304,-0.106939796428095,-0.348821405476754
"151",0.784161851473725,-0.0641673674059266,0.591386842152095,-0.0787359415796235,-0.0724675289172166,-0.140653657396698
"152",-0.594661867833038,0.205675429973845,0.131452809100936,0.533538326841545,-0.23910359238118,0.494935718383113
"153",0.216788044071882,-0.0208600435927045,-0.110066162004125,-0.398186108837854,-0.0274522427294403,-0.88382545766015
"154",-0.126796321182487,-0.231504272568686,0.641509721758751,-0.465538705151764,-0.540550138784382,0.0993629864277692
"155",-0.168387649563533,-0.0651416957873724,-0.821595096098546,-0.176825348431821,-0.0440385030557911,0.509094356098951
"156",0.066633207112754,-0.142555648228459,-0.42437700302854,-0.274062391597973,-0.488393188665573,-0.693904864477271
"157",-0.64283624013338,0.538725522815825,-0.351350217892983,-0.204064575244358,-0.354414456443703,0.0764031806838033
"158",0.083186513230053,-0.19462253460777,-0.556837076915701,-0.0175473869768495,0.753377224803223,0.277937743333882
"159",-0.308433795747142,0.671200143884102,0.299808244032748,-0.561924400417923,-0.148127694391206,0.163624972636435
"160",0.224147463921235,-0.165786112145236,-0.209087252850587,-0.753988211405026,-0.553636617528666,-0.0595287571389534
"161",-0.0403037906423003,0.0672196270436289,-0.443340822571897,-0.201035123784631,0.416098337266995,0.764037364249806
"162",0.282997340914356,-0.437001952155062,0.617994207782127,0.548784600864965,0.198450691918237,-0.0804844253658014
"163",-0.293459698386859,-0.686672780735849,-0.621790268453444,0.0625331171760294,0.208333590908673,-0.0917904343117041
"164",-0.0269472103262066,0.330895902869980,-0.312499028460649,-0.806888013158875,-0.311824507707562,-0.209340194764664
"165",0.128881602380411,-0.338531512083456,-0.34438668616634,0.228130273529213,0.543966551086341,0.634224509053719
"166",0.166875419936352,-0.0702160484981866,-0.142277680128015,-0.80389550150876,0.430592053142792,-0.33959073738253
"167",0.100699925873538,0.82469207621425,-0.531934866609528,-0.155871626058296,0.0387544904278485,0.0314631165846306
"168",-0.0901026136087381,-0.502802337968047,-0.00282753878968726,0.692650551105954,0.143782592706573,0.488492694997916
"169",0.228453244969026,0.0139990335192529,0.433754649952616,0.802359464535897,0.142837217489567,-0.308685705107377
"170",0.366750472483703,-0.246872908970786,-0.710077409162167,-0.382631556306201,-0.365043955041572,0.143784330694022
"171",-0.348002806758511,0.158715502230678,-0.698913343880098,0.56146742187781,-0.22286698864728,-0.0175559997544860
"172",0.367656253074570,0.0576968532273403,-0.8611918141789,-0.211504445929718,-0.272720128820602,0.0271700677607400
"173",0.0350945613557632,-0.966705778405296,0.151546549115507,0.0728810059478811,-0.189031893312194,-0.0154031001772557
"174",-0.408994266755884,0.840689953359847,-0.319455411483516,0.0340181465740179,0.150112829326428,-0.0148740152553456
"175",0.233231375218218,0.342321352927301,0.293538367554781,-0.11793156862339,-0.0724488691812305,-0.850351545064453
"176",-0.109800681794508,-0.825267597251482,-0.0852416924788659,-0.407602297917046,0.360691073877685,-0.0580807457361839
"177",0.860475182444062,-0.113501321332883,-0.286086693254298,0.34954203361777,-0.192618389798518,0.0746514369730988
"178",0.214805877489741,0.530921626372824,0.0270632642743232,0.655507197159449,0.271723791635527,0.409542106386746
"179",-0.191534311764706,0.128889805108975,0.207998627377959,-0.370602025590611,0.0785793954029393,-0.871732765135578
"180",0.283323526750478,-0.274604214892241,0.217045479300244,-0.382867732771663,-0.502959938816497,0.630599051233354
"181",-0.18728447965519,-0.277360951198214,0.210655102849462,-0.0696162518022052,-0.895415861610933,0.192363890412808
"182",-0.43496183992482,-0.723509303813066,0.329885338824877,0.0351620958641902,0.214532230437669,0.362295041991222
"183",-0.0622767235529541,-0.251810290676511,-0.11323660746156,-0.110831665722915,-0.556645010054351,-0.773145091556683
"184",0.405407141815269,0.374926652280127,-0.67927129278364,-0.0222973480018234,0.481451394967112,0.0370533147173137
"185",0.380154403876545,-0.244705402443700,-0.410685852656528,-0.113237191924577,-0.33891600687227,0.706577882690018
"186",0.0653303806493522,-0.196224929030341,-0.376920552472044,-0.679776812022136,-0.133972301590485,0.578889906596226
"187",0.266077474502210,0.725320661704624,0.116856321673300,0.203758023930637,-0.589411952930947,-0.0230983284652173
"188",0.53818563140673,0.086558489782856,-0.0186602054539251,0.0346685777223697,-0.618147406605981,-0.56498453443548
"189",-0.219361361609675,0.501677714622587,0.760235989612066,-0.213542091220002,0.0364376384552094,0.274432828873599
"190",-0.123726529473395,0.175027700856599,0.87757617487585,-0.128920794029161,0.0106823159319921,0.40887947383161
"191",-0.627191551441885,-0.666379875388774,0.0604459838427904,-0.117371764898429,-0.0608530112732544,0.376079356436438
"192",0.229174322639799,-0.311724958062254,0.547905626739311,0.656945493635353,0.282199234291853,-0.197211346297244
"193",0.853523306015166,-0.170267551324407,0.421334486797295,0.191567660618088,0.079644383397795,-0.148130958576151
"194",0.449726543066178,0.141810448069032,0.0996499540982316,0.585398777801872,-0.327679069050406,0.563595971049084
"195",0.257347526910998,0.25024032555046,0.416287255090944,-0.114700919326379,-0.580625107630536,0.589555031023188
"196",-0.474261147020451,0.173999271177412,-0.539428945359724,-0.45427295615562,-0.153333266456434,0.47322512789169
"197",-0.190854463147994,0.631595837883457,-0.095238658702115,0.110422084915217,0.698406406236689,-0.235852335676237
"198",0.562201680333917,-0.0680738776522546,-0.184436825064878,0.120720266125136,-0.576209535504917,-0.546523068050176
"199",0.058259873722552,-0.249502502183559,-0.394782068081917,-0.61998122786877,-0.547961198611046,-0.306371031832349
"200",0.155564671385498,0.481163437300032,0.490604363737451,0.644027062229380,0.0303094485639521,-0.296478023381255
"201",-0.50006953977759,0.300974198836952,0.439869611579781,-0.134511229953165,-0.622814310067364,-0.244680967836768
"202",-0.48866247187193,0.0831598137691013,0.289435386165737,-0.456814058917196,-0.617239404657321,0.284353695433816
"203",0.317814154042735,-0.365994783664479,-0.604842335890334,-0.378905485855935,-0.50497977729788,0.0251751433695736
"204",0.0339616984861026,-0.141268396558248,-0.387154920099833,0.499759006967991,-0.697399354551099,-0.30475561723842
"205",-0.458803808003883,0.805375181877924,-0.213685758577277,0.179967109178735,-0.184845630945527,0.169269640194838
"206",0.617373312185797,0.261229619129363,-0.365542596928183,-0.215338844543435,-0.600697277869548,0.0988931327852424
"207",-0.0401626362335588,-0.37521814118549,0.808813196090566,-0.445649605744227,-0.0551791100765806,0.0420858374873525
"208",0.152492864224509,0.443178052903527,0.0339132498002217,-0.18241448120616,-0.863390155225648,0.0217123968955624
"209",-0.411222014176556,-0.367642798931389,0.316821938329714,0.196697436508355,0.132159907848848,0.73430440831572
"210",-0.208819266424784,0.346055749991988,0.821849518610969,0.291701464776511,0.169992985663559,-0.217292293693641
"211",0.204784787906294,-0.132442675409089,0.725932124964574,-0.320425463699899,-0.524086919639507,0.190276381068573
"212",-0.2945409514431,0.529843701534967,-0.534432563315176,0.167489522045899,0.538287062152287,-0.170550326471059
"213",-0.124618953504249,-0.150725182121206,0.811425252120657,-0.0821051130203406,0.404637631458321,-0.364510951477019
"214",-0.460027377102078,-0.275377489357782,0.622260648300946,0.227554328249740,0.0196989960372039,0.522651617712611
"215",0.687230244998504,0.131328604227421,-0.452282927269995,-0.527960271097604,-0.106782928796869,0.125550388415028
"216",0.821568903055857,-0.284823263003687,0.286311406196962,0.370616868327124,0.0305475589849236,-0.153740068350785
"217",0.0153997827198257,0.744503410698137,-0.205965188157366,-0.0979555485907455,0.0217186086807047,0.626888245188554
"218",0.404812139698429,-0.245105174359967,0.24922815473497,-0.646757660305652,0.189575764796390,-0.509609134710097
"219",0.503766208200374,0.175678976088906,-0.696189858552292,0.294065958287561,0.305389508618068,-0.225695914644336
"220",0.125740057407702,-0.630781323843837,-0.252645885941811,-0.722048455842182,-0.0208762313477035,-0.0261653616492989
"221",0.367935255405729,0.14444427664119,-0.124060152769117,0.525159662176695,-0.575590812983434,0.470394645485635
"222",0.488083737692505,-0.211967739884558,-0.29093682597063,0.468092528090896,-0.0937750079028633,-0.63584222774268
"223",0.205949353730175,-0.00664856074698526,-0.286457045835157,-0.666034747181423,0.412646051898624,-0.511472357639166
"224",-0.79783493152187,-0.395544889866159,-0.181813520198793,-0.220895653377726,-0.226597465214737,0.271672974537894
"225",0.215192440452002,0.413188284137327,0.418402140558041,-0.0718899589269024,-0.311693769826758,0.711045801518499
"226",0.321453444072869,-0.239493565976674,-0.617502688911813,-0.407653167819542,-0.129362162957423,0.524485719441260
"227",-0.36800327974989,-0.343475014562185,-0.507553631875639,-0.0691939853303012,-0.656495123978756,-0.230681936485948
"228",-0.607084321147818,-0.097366722879446,0.340844213430191,-0.705007845303959,-0.0652341302835759,0.0670970697525571
"229",0.225364952417953,-0.181064030196687,0.562988790328067,-0.581726496013427,-0.383300085907933,-0.337854118125616
"230",-0.192564964853727,0.400756428348853,-0.00938415637353904,0.0634545747470865,-0.358763039262733,-0.818222192109053
"231",0.191581623824308,-0.372575600583583,-0.570751664550925,0.126255093486604,-0.690326120423273,-0.0789679650555437
"232",0.189278455123812,0.00320665118564844,-0.303815357761093,0.554591145189299,0.615663397271376,0.430403130960389
"233",-0.164384094471697,0.16141278482013,-0.862662734832191,-0.0987913353822744,0.390251178667464,0.201695507920274
"234",0.396302597355131,0.80479681645132,-0.115878219675963,0.00752064714800693,-0.256056119548720,-0.340877217297157
"235",-0.121607471610715,-0.0312286400013126,-0.856263747443269,-0.279565638798352,-0.189811121886769,-0.369950782291215
"236",0.0250157375748566,0.293207434203539,0.275768514049057,0.296320331062419,0.308924123844186,-0.808774064350915
"237",-0.505992105857799,0.0751177897003517,-0.297121732951128,0.536083095578506,-0.465248385270213,-0.382370026187551
"238",0.108239681481517,-0.254276658182688,-0.472144267233039,0.412154292032958,-0.449431902418175,-0.573451957903007
"239",0.392107332247774,-0.280287015080945,0.388534243547651,-0.0440948103708469,0.143859938560850,0.770773725902116
"240",0.298310798814689,-0.157440924211306,-0.0282034633803783,-0.829054800466864,0.0419485086006926,-0.443098237184949
"241",0.259176090572859,-0.248006056798453,0.902621535388005,0.126171885893675,-0.173433159378617,0.102940313572658
"242",0.12392112147993,-0.843223811540913,0.421346572460117,-0.123695824997235,-0.282411200027373,0.0320543624961519
"243",0.344574898613018,0.673013168177412,-0.131361096513666,-0.0460980970250638,0.623618859788601,0.141563272761658
"244",-0.795055456518923,0.461915083919904,-0.0104778994983718,0.204580285748818,-0.133205391687781,-0.307919989992683
"245",0.44074349495361,0.714109982063892,-0.147787473407240,0.333990271104620,-0.360769996728908,0.179573038467288
"246",0.096376004799997,0.160112886600646,0.133558693631595,0.912288851403745,-0.0294299514777031,0.337787705754779
"247",0.215011832941969,0.887615682662967,-0.302672132149380,-0.163587190970674,-0.207659379698334,0.0664432463043857
"248",0.206128855589255,0.335230074921347,0.254711926687604,-0.430308387396706,0.138856033032820,-0.758819622829573
"249",-0.0254854194352791,0.364773559016539,0.211004556829890,-0.377608083647172,-0.153121627371419,-0.809773871788339
"250",0.084466143770904,0.244620253376329,0.0289187323756404,-0.486160221640189,-0.567442194923843,0.611430865615348
"251",-0.485905920925445,-0.123358261054365,0.31674665542377,0.150494173406456,0.111434830914826,-0.78312420084351
"252",-0.262228249888439,0.195392393133526,0.553789457704587,-0.299281917813061,0.181511768384121,0.68107210030177
"253",0.149438374821686,-0.117780611735491,0.608238872986945,-0.69866649727543,0.201552730339316,-0.255113691312492
"254",-0.185646958299004,0.527871028907551,0.245369753673817,-0.239296987683067,0.720034094372479,0.225762978194999
