"","V1","V2","V3","V4","V5","V6","V7"
"166",-0.107012687250972,-0.0206424030475318,0.672050231136382,0.0656911176629364,-0.451595689635724,0.372320130933076,-0.0482336138375103
"167",0.0977296000346541,-0.0670801363885403,-0.147996719926596,0.162494359537959,0.414495860226452,0.151160170324147,0.238573888782412
"168",0.166101045906544,0.0619818135164678,0.641865286044776,0.0806372687220573,0.213708504568785,0.669954910874367,-0.0259854709729552
"169",0.188000412657857,0.220156393479556,0.362668825313449,-0.343668540474027,0.670345248654485,0.23634843993932,-0.392180142458528
"170",0.467878369614482,-0.0941307684406638,-0.369340705219656,-0.212026342283934,0.0246201287955046,0.150709388311952,0.0312138134613633
"171",0.444151834119111,-0.195557801518589,0.215344958007336,0.481148130260408,0.312471003737301,-0.0994712575338781,-0.335314725060016
"172",-0.0456100492738187,-0.17521495744586,0.100985270459205,0.191017585806549,0.831803049892187,-0.245479852426797,0.0281833428889513
"173",0.0127209033817053,-0.179887580685318,0.282064420636743,0.349380556493998,-0.706143882125616,-0.0877426555380225,0.152847489807755
"174",-0.0228347014635801,0.288395536597818,-0.51022029388696,0.502097195480019,0.575983551330864,0.17043488426134,0.187703134492040
"175",-0.268264914862812,-0.193345681764185,-0.140672837384045,-0.278246696107090,0.249359748791903,0.452785905450583,0.686691868584603
"176",0.272057063877583,-0.0571775268763304,0.471165168564767,0.406609298661351,0.422795226797462,0.383765783160925,-0.0868314690887928
"177",-0.184274081606418,-0.236573226284236,-0.205753997433931,-0.700242010410875,0.0139213246293366,-0.234236275311559,0.355211224406958
"178",-0.0797291090711951,0.364761008881032,-0.441130681429058,-0.678927917499095,0.138643237296492,0.206267870031297,0.184944548178464
"179",0.0659065926447511,-0.187980496324599,0.353800661861897,0.329523319844157,0.350038868840784,-0.698499900754541,-0.0833272757008672
"180",-0.410580811090767,0.287096255458891,-0.484336598776281,0.463134730700403,-0.356773332692683,-0.0347766778431833,0.296141713391989
"181",0.135789316613227,0.373794788960367,0.285274714231491,0.237596954684705,0.234483967535198,-0.264520137105137,0.369249690324068
"182",0.163745524827391,-0.129514048807323,-0.684589949436486,0.160667598713189,-0.186666727531701,-0.180418875999749,0.0202890718355775
"183",0.0191024648956954,-0.096348639111966,0.265894910320640,0.403215122874826,-0.316239163745195,0.488632536493242,-0.171633512713015
"184",0.360766104888171,0.162894584704190,0.439015017356724,0.065652484074235,-0.499379097018391,-0.214400763157755,0.308891859836876
"185",-0.6898039043881,-0.125724790152162,0.0837636529468,0.0565462186932564,-0.376299386844039,-0.487876856699586,0.28353232704103
"186",-0.324789605569094,0.272030239459127,0.523046858608723,0.339566973503679,-0.0790214631706476,-0.122278193477541,0.604706803802401
"187",0.253781512379646,0.551789959426969,-0.56357946805656,0.00330240232869983,0.226497779134661,-0.0661256150342524,0.106049029156566
"188",-0.389843853190541,0.18841218855232,-0.0148421605117619,-0.147338243667036,0.224954492412508,-0.381508187856525,-0.276866680476815
"189",0.309317297302186,0.0551312947645783,-0.234427924733609,0.181286259554327,-0.686264429241419,-0.095901146531105,-0.541743265930563
"190",0.670199794694781,0.259665749501437,-0.0458879675716162,0.62200477393344,0.243026854936033,0.108607298228890,-0.134838701691478
"191",-0.361146627925336,0.58961576083675,-0.0650198124349117,0.343391349073499,0.521955263335258,0.0132490387186408,0.00767452968284488
"192",0.0167695074342191,-0.203693929128349,0.358714451082051,-0.191479767207056,0.436524045653641,-0.221000774297863,0.0720744780264795
"193",0.745263945776969,0.140029118396342,-0.103388009127229,0.283427474088967,0.398318261373788,0.205020296387374,0.0503802285529673
"194",-0.00741010066121817,-0.249845467042178,0.319465250242501,0.187252344097942,-0.578900875058025,0.341321953572333,0.227623609825969
"195",-0.372595996595919,-0.079751378390938,0.172660458832979,-0.397982634138316,-0.557838936802,0.227269166149199,0.484473887365311
"196",-0.356097651645541,-0.187605269718915,0.217017925344408,0.596933142282069,-0.109893262386322,-0.0422442718409002,-0.51314809313044
"197",0.223401647061110,0.251352694351226,0.118055990431458,-0.647907672915608,0.215573580935597,0.239042379893363,-0.574902907479554
"198",-0.214887630660087,-0.272609983105212,0.372985696885735,0.0482413191348314,-0.490109879057854,-0.207873052917421,-0.0177094563841820
"199",-0.364932014141232,-0.0272920592688024,0.175813493318856,0.410944222472608,-0.388143086340278,0.0889248824678361,-0.0637147538363934
"200",0.463012936059386,-0.204696542583406,0.407135848887265,-0.0512742772698402,0.285317114554346,-0.34782643802464,-0.0316998241469264
"201",0.534332070033997,0.248722379561514,0.458405198529363,-0.146881615743041,-0.247776591219008,0.546173999551684,0.00757454382255673
"202",-0.0463906619697809,-0.417994794435799,0.117844577878714,-0.535462273750454,0.118446194566786,0.358026164583862,-0.238735490944237
"203",0.173323318362236,-0.235166544094682,0.388431955594569,0.055398240685463,-0.464460216928273,-0.444087359588593,0.0865180441178381
"204",-0.0459760501980782,-0.38853878993541,-0.297266758047044,0.41922166896984,0.0561048067174852,0.465183433145285,-0.078546583186835
"205",0.112382894847542,-0.687711663544178,-0.197304515168071,-0.0779235912486911,0.122714376077056,-0.45307925157249,-0.322605765424669
"206",0.423013208899647,0.190225821919739,-0.535615682136267,-0.0759621569886804,0.32055720500648,-0.126585832796991,0.379830543417484
"207",0.681868890766054,0.102528322953731,-0.0643037748523057,0.160995650105178,0.055086967535317,0.187522593419999,-0.603350387420505
"208",0.0827596196904778,-0.159371313638985,-0.347343065310270,0.113863537088037,0.107808605302125,0.416687862947583,0.24406547145918
"209",0.159012077841908,0.407756562810391,-0.45213408768177,-0.0835052290931344,0.0299720354378223,-0.631330255419016,0.392506223171949
"210",0.421117701102048,-0.532682826276869,0.507187835872173,0.299326216802001,-0.384405347984284,-0.136558875441551,0.0422957674600184
"211",-0.676092755049467,0.126130491029471,-0.173409440554678,-0.0298075987957418,0.564102916512638,-0.283899447880685,-0.259693917818367
"212",-0.27748898928985,0.350248955190182,-0.286870435811579,-0.0898179709911346,0.234275711700320,0.380346226040274,0.236428314354271
"213",-0.71241413615644,0.156470804009587,-0.0745836701244116,-0.0334492502734065,0.132289151195437,-0.135113075375557,-0.230275667272508
"214",-0.0988414916209877,-0.03634072560817,0.236047936603427,0.222791325766593,0.459649992641062,0.4230373702012,-0.22957608057186
"215",-0.0493164719082415,-0.299335789866745,-0.241669437848032,0.23459431855008,0.234193318057805,0.509179971646518,0.485316133592278
"216",0.0138781629502773,-0.242876069620252,0.113280550576746,0.240608301945031,-0.0391847724094987,0.870090801268816,-0.0419041188433766
"217",0.107258919626474,-0.144858800340444,-0.410783315543085,0.25784564204514,-0.0543358372524381,0.201795803848654,-0.356883216183633
"218",-0.124575492925942,-0.0199217456392944,-0.636615146417171,-0.297053225338459,0.299726741854101,-0.329140453133732,0.165305075701326
"219",-0.351626856252551,-0.0672371895052493,-0.0624198326840997,-0.0432940851897001,-0.673375847749412,-0.171410212758929,0.0543167954310775
