"","V1","V2","V3","V4"
"55",0.165758887749101,-0.942075433734515,0.0467863962152427,0.287800106697855
"56",-0.173413400664464,-0.513734344969639,0.293261292926262,0.787402457031866
"57",-0.589449629083976,-0.67049484756644,-0.0116294736639182,-0.450389331025857
"58",0.0537915594041636,0.97562954450728,-0.0126791205063816,-0.212350417764054
"59",0.128572853128810,0.614541569818268,0.75054431714715,0.206133229736824
"60",0.524185454828447,0.147814538946671,0.781389723873334,-0.304648273337357
"61",0.583660053149054,-0.438512169925432,-0.683323544317194,-0.0108144795122285
"62",0.445088476421936,-0.513052493689754,0.363838544641394,-0.637412660925681
"63",0.275027731647763,-0.0274926332167809,-0.635460609181182,0.720967208770673
"64",-0.648637672389689,-0.694562723687631,-0.039804862521997,0.308654119914364
"65",-0.570437647973849,-0.767919724841988,-0.152091579211603,0.248532367118630
"66",-0.840568821216335,-0.433707986146261,-0.320849112109061,0.0489620956532877
"67",0.308066373238434,-0.815788229485457,0.0991830814576173,0.479319716541342
"68",-0.623122757177988,-0.617230445701376,-0.455634115413247,-0.152125472087257
"69",-0.877515143955633,-0.388565389877295,-0.17986268392672,-0.215947967919838
"70",0.0703512348536948,0.495204082327592,-0.63741310049035,0.586112753592622
"71",0.543975020419034,0.617362634505167,0.410033525135808,0.393480702121023
"72",0.079776261265904,-0.141941457659683,-0.402279405999896,0.900921556099226
"73",0.337613860028553,0.77716827769292,-0.419311176311225,0.32589029915746
"74",0.790884366753976,-0.0175282094927144,0.0823582113739638,-0.606145036534511
"75",0.178628669773483,-0.689687727426219,0.466666566699177,0.524065790238035
"76",0.0783411653708863,0.980320972323851,-0.0435189267410271,0.175896435568375
"77",-0.83077037536504,0.436927469454882,0.0734088799604881,-0.336936353328832
"78",0.31325141386893,0.491577680415407,-0.812002552771517,-0.0296106419900794
"79",0.177382081035543,0.166346207130153,-0.723349701029094,0.646242792394648
"80",-0.0037600205860396,-0.461400276179722,0.837233514792712,-0.293488822775775
"81",0.29439148622387,0.833752726983908,-0.407663710050998,0.228035836203992
"82",-0.871716256264853,0.366853733668673,0.274924979342375,0.173047283684367
"83",-0.751071716269663,-0.512382667469475,0.030870448722711,-0.415213552876429
"84",-0.521701222622936,-0.726429595276266,0.0876034189058584,-0.438695245491102
"85",-0.743641391575244,-0.204144421618099,0.463097138996359,0.43687936059241
"86",-0.335376510049932,-0.326586437623778,-0.0341596528094045,-0.883004537580005
"87",-0.480535265956031,-0.103117442870966,0.870347385228617,-0.0307909105748693
"88",-0.679053908600775,-0.0677298688167559,-0.28857022179312,0.671584455730137
"89",0.66221612869934,0.102540862561378,-0.410430110735542,0.618467698911786
"90",0.27520977437942,0.880891947561042,0.105936308825042,0.370224871234591
"91",-0.0904726091545064,-0.290936525747638,0.542995746506595,0.782512788556465
"92",0.747929933544047,-0.434036114943284,0.502196387406428,0.00350055847995507
"93",-0.0479471096667943,0.816287196781422,-0.370391918091594,-0.440665535364133
"94",-0.319474398870557,-0.8029466824373,0.501225931969436,0.0445566914234115
"95",-0.577396812664486,-0.208736163809084,0.786086593623861,-0.0714842777678722
"96",-0.0201029925688717,0.524129145675312,0.696292548769664,-0.48996040132983
"97",-0.301136197108917,0.0422735574116196,0.140069271748060,-0.942290048894985
"98",0.757829885951043,-0.0241780892245253,0.297867755240712,0.579986279448695
"99",0.150045547493835,-0.795608796873602,0.21737631268907,0.5451976840526
"100",-0.432809887636474,0.809996088511679,-0.354383203419016,-0.17605250039224
"101",-0.544081221024358,0.0142982826249170,0.744334384709605,-0.386959310240232
"102",0.280515272884224,-0.123967637963102,-0.82966969038027,0.466466945539387
"103",-0.076338642668838,-0.237000462362199,0.926860739275203,-0.280949038912413
"104",0.131256478791655,-0.0662530913239575,-0.917215571877166,-0.370267280989394
"105",0.359265214626468,-0.0793261299514066,-0.799224622128406,-0.47526400458065
"106",0.0327050245120976,0.318467923900073,-0.794326409391484,-0.516288793372152
"107",-0.0520516360149038,-0.450754521191058,-0.726420390542245,0.516163157362519
"108",0.51965039049062,-0.597778386908422,-0.505100390834282,-0.342779910419451
"109",-0.130118711135840,0.337017342784879,-0.607893598906996,0.707074114985457
"110",-0.769177749825912,0.638588895019832,-0.0233183394117545,-0.00510562211449712
"111",0.7091293643658,-0.486967342935137,-0.502626834104422,-0.0858173475878527
"112",-0.252593298062028,-0.656253070741823,-0.175068616270871,-0.6891150212505
"113",0.726873719853578,0.421165340871633,0.343156778031569,-0.420140186992028
"114",-0.0234772534346446,0.0555132583547222,-0.718407503237929,0.693006317438343
"115",0.675779157769047,-0.57185932407845,-0.246947832857481,-0.394101777763674
"116",-0.221566607241956,0.53416448019161,-0.652211970287728,-0.490098043732389
"117",0.452903408163529,-0.646527644041231,0.378334096700014,-0.483470598525432
"118",0.612314780526428,0.375338626604898,-0.694213271084169,0.0475337688158625
"119",0.350017647289393,-0.549574704353223,0.312086379098940,0.691416938541412
"120",-0.172164335492680,-0.0632191215638862,-0.790539800619556,0.584302668049229
"121",-0.551249964246027,0.5622504932346,0.399366080865013,-0.469579166095264
"122",-0.160786901351064,-0.748343261383186,0.349230038519061,-0.540525962089033
"123",0.923033196394672,0.191234369599050,0.20089734269986,-0.266607186575352
"124",0.223412820181468,0.337439697237531,-0.483555786740918,-0.776141071981234
"125",-0.48321535604504,-0.130063116770165,0.532987240138045,0.682283743898626
"126",0.265165150911135,-0.457188309095703,-0.314810955183720,0.788390991364564
"127",-0.654830361088335,-0.637076872656343,-0.374786498168901,-0.157687467205311
"128",-0.627493650931774,-0.627922410146927,0.277490371324108,0.367374820446362
"129",-0.238014319776046,0.122935266910893,0.063790715508446,0.961335970587814
"130",-0.65285029244582,0.0784874118328945,-0.729179490925994,-0.18953493569812
"131",0.373625904749392,0.132913404957936,-0.811728300733054,-0.428759694784521
"132",0.834799379474992,-0.145002936613375,0.46135412042841,0.263128333642339
"133",-0.469171663877225,0.76062755354063,-0.416184949332916,0.167671591386944
"134",0.819721401018741,0.456458831734854,0.263464304928638,0.22425146526075
"135",0.0715608387934002,0.765398034979408,-0.232690882833532,-0.595734712306574
"136",-0.514982541733272,0.292337593420956,0.793549384566692,-0.140039592389463
"137",-0.583358238456406,-0.459521519377015,-0.616960577480627,-0.260562439137436
"138",-0.0448746877823737,0.87796940028279,-0.465040021622036,-0.104373238204484
"139",-0.517374586342379,0.154876917578664,-0.692445202347858,0.478389297072811
"140",-0.180655589554409,-0.299098515066807,-0.898875338609633,-0.264436687861193
"141",-0.534037617286466,-0.0671736435174753,0.750094807974035,0.384251615468272
"142",-0.445424279478191,-0.615905158911399,0.618179158686398,0.200281237871740
"143",-0.83706570631229,-0.0818348082176135,-0.509950459894323,-0.180484337086246
"144",-0.215214190915934,-0.623798180447996,-0.55984383401289,0.501132281554399
"145",0.82438371167239,-0.343423216546967,-0.0459379297203868,-0.447595461191010
"146",0.813439709094823,0.0548211583013015,-0.568227841932339,-0.111479145687207
"147",-0.487674431639975,-0.80109584806222,0.345728552471843,0.0298472603068086
"148",-0.723747018165389,-0.599781402956512,-0.305923219140491,-0.151206833029947
"149",-0.553782862543055,0.825204270159953,-0.0680537278892362,-0.087926922974579
"150",0.0702292786366489,0.314485644456918,0.935429034654712,0.145393084352891
"151",0.67043914861274,0.147903628848332,-0.419655180498036,0.593738489624919
"152",0.135902766886865,-0.466013152261553,0.416104806151059,-0.768907647360679
"153",-0.166264726022128,0.615482623007335,-0.08725084218903,0.765457034845263
"154",0.672262890153268,0.381586008001958,0.258803863703606,0.579202283448529
"155",-0.750091329556152,0.439258579569439,0.350464076014099,-0.348697331539699
"156",0.278077094698382,0.2537255934025,0.040174077249466,-0.925571443041438
"157",0.462894393642397,-0.0840453285940673,0.88155585887048,0.0390439594186308
"158",-0.499879016381977,-0.815955754955232,-0.285944888857334,0.0507217455613488
"159",0.204599953117399,0.806965284954942,-0.50203607969791,-0.234319573965775
"160",0.302068616254953,0.123888213834315,0.239820354122325,0.914271545710246
"161",0.262593583661370,0.823482374971137,-0.485679115927637,0.130526565432191
"162",0.428125212039093,-0.421058575737876,0.467825485103827,-0.648504274543693
"163",0.786433737882959,0.563925119278022,0.243354976662902,-0.0654888624126637
"164",-0.684919999497742,-0.234304075935684,0.688739078203985,0.0403072753068546
"165",-0.321720625387120,0.622411682611497,-0.0939075459884924,-0.70730538620575
"166",-0.564583450945292,-0.296134232291538,-0.31494716628181,0.703106198120073
"167",-0.334465329381813,-0.837055761998525,-0.207782372647653,-0.379864555287139
"168",0.308858026679162,-0.387554014372057,-0.84553740409091,-0.198683425537113
"169",0.656280050418175,0.517002870717265,-0.152595097340862,-0.527938692805099
"170",-0.0802524574408731,0.486123407060954,0.347565839609003,0.797772877026438
"171",0.52174606427164,0.484642563080423,0.668090304773832,-0.215772971280234
"172",-0.403078056393620,-0.466760833135621,0.50775659963834,-0.601536067603758
"173",-0.67668340903543,0.383920126634709,0.0169699991702542,-0.628026209189664
"174",-0.316792208662394,-0.205903309331156,-0.414410112912828,-0.827955785083272
"175",0.00119063915706120,-0.849803525642246,0.257724130097036,-0.459794326792026
"176",-0.365218040388748,0.0889643807893775,0.535595388206458,-0.756200173272487
"177",0.67960287224561,0.0871622511637302,-0.463591279114138,0.561805841850105
"178",-0.143425164893952,0.637179928619888,0.371757665002405,-0.659717514661432
"179",0.503921026041458,-0.676752307022516,-0.53625438227312,0.0223864232493914
"180",0.00219204970653723,-0.18362758568104,0.06495589784622,0.980844960240928
"181",-0.291124843555032,0.0634025537325141,0.951569937290964,-0.0757700210460891
"182",-0.344072586642427,-0.464950443810073,0.102749516357001,-0.809245127764393
"183",-0.869696431051877,-0.378608707175986,-0.297486353463843,-0.108560739537555
"184",-0.488474499783464,0.27638382126185,0.711511129284451,-0.422796120264079
"185",0.69228352493806,0.204732414534067,-0.220037129352617,-0.65605778803749
"186",-0.592101970521353,0.487109851072794,0.491571181238918,0.412912851904547
"187",0.186659164301593,0.68022959375306,0.702451518282432,-0.0949100659966265
"188",-0.734134826190199,0.444416418484973,0.158265957899530,0.488356417512681
"189",-0.227593022328739,-0.816365186153523,-0.154026727932996,-0.507961677792773
"190",0.0756020707379025,-0.976559820611482,-0.105422151908170,-0.171759755340018
"191",-0.202900556414194,-0.817877218855033,0.538397830151383,0.00599963107613887
"192",-0.119774438576045,-0.503677124682929,-0.845126874395304,-0.133131529360083
"193",-0.330679749801724,-0.549318490118,0.435354407627148,-0.631954618026615
"194",-0.547479781336963,-0.557145222020856,-0.608281734470005,-0.140884428226558
"195",0.110314836262621,0.139598167630740,0.666440535247471,-0.724016575413544
"196",0.36862129682065,0.248658974885824,0.0226524138227944,-0.895418294366937
"197",-0.107217789098710,-0.24740497860911,0.933508488838002,0.236340905320261
"198",0.887298080743324,-0.190564682859770,0.238667235583796,-0.345579467293063
"199",-0.821725317258715,0.417449206352188,-0.311982576241749,0.230587370021763
"200",0.326472191797744,-0.678015789369469,0.656038870771234,-0.0576497821823914
"201",-0.278655415926824,-0.461034652802147,0.564606168034637,0.62531438741444
"202",-0.662659564075386,0.154088381453363,0.698262357306724,0.222640412344567
"203",-0.197752034974624,-0.876493970902535,-0.0145842183708599,-0.438679555267181
"204",-0.99710207997145,0.0198101688406201,0.00516143504263914,0.0732690856734033
"205",-0.357837871724802,0.632394602765722,0.682360393223403,0.0800838167937288
"206",-0.691539972956422,-0.0207319078687981,-0.710589173940219,-0.128084658248004
"207",-0.104067731251329,0.711663242495582,0.562237090204924,-0.408160251605635
"208",0.15253471326036,-0.555452535721946,0.794840907412484,-0.190875807043058
"209",0.528832720002359,0.836313759093616,-0.117968429364342,-0.0836582349737452
"210",0.861527641621292,-0.187961210930151,-0.130789257084751,-0.453138914836659
"211",-0.540774101718145,0.281391038908957,0.739698851998854,-0.285005372728741
"212",0.797047550064155,-0.247394355430609,-0.295298785547269,-0.465091241685016
"213",-0.234767218231715,-0.954529350513978,0.124815776618844,0.134829871164144
"214",0.395467560472951,-0.0767317760118905,0.0324288564640158,0.914694491309568
"215",0.226445562943827,0.434120233139166,-0.274862391735761,0.827473682851331
"216",-0.138677383662663,0.802952008610805,0.377839996957217,0.439628925149065
"217",0.519657097590036,-0.392011013875252,-0.69856991047041,0.297126145113756
"218",0.187605557713497,-0.641987726118245,-0.521758102654646,-0.529551127411468
"219",-0.357607096853561,0.648391912647677,-0.289265849521358,0.606655058656682
"220",-0.586299368403058,0.765526764295772,-0.237694535292873,-0.117145770939139
"221",0.870243044890844,0.433793032137996,-0.0715893228485539,0.222206248655888
"222",0.105827645727725,-0.640829265287627,-0.560507312248295,0.513780025951613
"223",0.584793306567223,0.39100515131658,0.253798208935420,-0.6638661230845
"224",-0.000366553015279159,0.931956299773725,0.0051495120764264,0.362533865282028
"225",-0.707691926562355,-0.214121252803497,-0.606293610351306,0.292800758577402
"226",-0.512393352604785,-0.428387550438899,0.500716047655534,0.550654699839754
"227",0.769851684797449,-0.608479924290011,-0.173626562375777,0.0832729367088874
"228",0.114363682732655,0.306141312635619,-0.677035713275667,-0.659409650914265
"229",-0.63266290080016,-0.67874352345123,-0.365970252378174,-0.0714888641565369
"230",-0.128494266820956,0.883417020868944,0.295900977228061,-0.339862034226629
"231",-0.564046032692651,0.513368608007378,-0.226690972244975,-0.605735873478594
"232",0.301359026581240,0.431027178371194,-0.685697443740686,-0.503207039150748
"233",-0.231191359708487,-0.080190568714989,-0.900715149067112,-0.358932094032169
"234",-0.0408814387102399,0.934484485452403,-0.353465476856791,0.0113846865631343
"235",-0.472800735030597,-0.154745109756895,0.717972698301728,-0.486855851822887
"236",-0.231447129880454,0.0384516308802965,0.711051848227634,0.6628415853617
"237",0.309729867514159,0.741853848666983,-0.251991992737774,-0.53872099641994
"238",0.671767412849234,0.468644661819239,-0.489894383894704,-0.298503294136943
"239",0.753219620878735,0.42992712031228,-0.133297463870985,0.479640136007037
"240",-0.439134166559018,-0.197607122971660,0.842934403013742,0.239946245911967
"241",0.687875845907223,-0.304921409085672,0.268432255953268,0.601493041408186
"242",0.00569411984861358,0.539952591720088,0.755852200744044,0.370278579348435
"243",-0.66063976453939,0.214550433515321,-0.697933129095653,0.174391973148074
"244",0.669062644061319,0.325807344644092,-0.288049129615618,-0.602687689790763
"245",-0.407670813863253,-0.885674024889337,-0.0596375445265191,-0.21407800551024
"246",-0.00306052504654885,-0.430469677586344,0.738482241779147,0.518970585334076
"247",0.736599326359483,-0.250810551086885,0.628083673156508,-0.00513803313313935
"248",-0.900455720392094,0.102658183270819,-0.215944320980430,0.363330212419764
"249",0.927754307391287,0.0625721749156349,0.0410241392513616,0.365614124510972
"250",-0.379924034683413,0.343496186449368,0.107125388794656,-0.852169143327903
"251",0.347779593116398,-0.608963568822109,0.0594229219012608,0.710409489528363
"252",0.00171548900553323,0.145780280759766,-0.678536124389615,-0.719954092104071
"253",-0.213118169713726,-0.847964232499525,0.185190692707704,0.44859972522707
"254",0.319076475823492,-0.326473536774314,-0.0732018127759305,-0.886705546936777
"255",0.722550582179035,-0.613112357423481,-0.249341102175792,-0.199606883982294
"256",-0.175275518888718,0.574611344395871,0.401992052594382,0.691015690864409
"257",-0.2966371535176,-0.192670733238505,0.837340607194905,-0.416827416623211
"258",-0.736308297989595,-0.00121665491605660,-0.672964776241513,0.070477088480522
"259",0.356147598620964,0.242737707668898,0.893112468224218,0.128792128542916
"260",0.133007371092544,0.875461723461198,0.450961215883724,-0.111847180376045
"261",-0.170634340981237,0.118825483643099,-0.795960257572722,-0.568517101307999
"262",0.0158705425260316,0.545476261325064,-0.242362905424238,-0.802162076070093
"263",0.257653356010394,0.0454338345203033,0.712727100714703,0.650823013363983
"264",-0.666711195524829,0.461216417518677,0.103497853489343,-0.576249765549791
"265",-0.447335895043368,-0.0283304671470643,0.882096406874271,0.144892755569344
"266",0.739028554568756,-0.617805871215846,-0.262546979581126,-0.0567607658164733
"267",-0.532756745101628,0.0415025425558808,0.83938906314807,0.0993669471077896
"268",0.514291075708456,0.36766554492381,-0.290883008937117,-0.718132168639037
"269",0.919892791946973,-0.120758692720503,0.287688864858942,-0.237591469738733
"270",0.339722592162254,0.688067856036475,0.285875674996802,-0.573956692015216
"271",-0.346287598835416,-0.330401829161695,-0.397042561650741,-0.783119872316637
"272",0.818418275271653,-0.407130011131582,-0.343358125412725,0.215735668007009
"273",-0.670767954745858,0.0928754234685266,0.0476308683209525,0.734285916373583
"274",0.584698467265127,0.588972321415298,0.373943068900272,-0.414011942105458
"275",0.166886438762766,-0.586157883595302,-0.724994844744292,-0.320858733947447
"276",0.195804917365943,-0.809511024265535,0.140218636003539,-0.535435402308428
"277",0.30761001586338,-0.167143058148294,-0.923240584800375,-0.158322767885193
"278",-0.597841745222875,-0.62835120767578,0.497729132515061,0.00507130427595597
"279",-0.146021918534044,0.944061232156047,0.295526838039747,0.00948036106235431
"280",0.0727083642447096,-0.556579281587271,-0.288807904113468,-0.775579133034304
"281",0.639474138222256,-0.76679492848971,-0.0479756681359524,-0.028225864987145
"282",-0.244630966290175,-0.9274537974356,-0.231129767108942,0.162985197826023
"283",-0.290234911650114,-0.0247238626566938,-0.780553437473282,0.553072109153432
"284",-0.825224546720971,0.0746875387992678,-0.230114630349532,-0.510366021533932
"285",-0.467197926528361,-0.66403147227927,0.565941960708054,-0.143171220502404
"286",0.0988769579839248,-0.892555345112232,0.140383611210206,0.416966119480962
"287",-0.671396191079088,0.227212141190782,-0.676177340172401,-0.200962688420935
"288",0.298109403365149,-0.695759529917133,-0.0354876700684027,-0.65252592701584
"289",0.613263001090047,0.275986293442655,-0.213913507667661,-0.70850622337643
"290",0.75231258262975,-0.187384306542794,0.0673447179106216,-0.627994895399612
"291",0.94380765931486,-0.239268045912189,0.00434093852834315,-0.227945301940313
"292",-0.596931635084133,0.304685137690872,0.71361065233146,-0.203959375330350
"293",0.875693397418056,0.321985279686572,-0.282900730014367,-0.222381946976189
"294",0.0946901267937625,-0.381460674488988,0.856885132570002,0.333570687091472
"295",-0.833453879747375,-0.342178683217625,0.0366800932355639,0.43234586831116
"296",-0.027018136523602,0.143225331944400,0.166241495388548,-0.975253961693665
"297",-0.272036063469140,-0.84075017782411,-0.369913083725108,-0.286879467982501
"298",-0.582294747581448,0.643273588527756,-0.475339534687368,0.145548081419430
"299",0.558430508037834,0.57959611738999,-0.591183602275736,-0.0522078231622457
"300",0.133959206440941,0.442582346167467,-0.85780155181484,0.224393171853928
"301",0.276760016088937,-0.712668015842766,-0.188996512174155,0.616269836252913
"302",-0.075760364997057,0.847164893473804,0.471494366599601,-0.232948648044741
"303",-0.685012483320447,0.294696472524277,0.584059684611749,-0.320602825296544
"304",-0.264063364410817,-0.94205640907089,0.107532449163760,0.176740018335810
"305",-0.324788798510176,0.0795915836163827,-0.885307350372903,-0.323122749981276
"306",-0.60115343891643,0.585878067381258,0.163740570117062,-0.518218543414158
"307",0.264137917454369,-0.353059004239784,-0.0971389097333984,-0.892269316016127
"308",-0.485969506967644,-0.151012200766306,0.250470278198415,0.82358581414237
"309",-0.832651892298934,0.195766179884432,0.230484015399598,-0.463943474692487
"310",0.117202891373069,0.0500915769966767,0.95891335464275,0.253455113295362
"311",0.887910729555099,-0.0334702194406248,-0.421297125004198,0.181667314657112
"312",-0.641609445079662,0.62089672714538,-0.395781294595245,0.214899374250455
"313",-0.601591009295313,0.464451065713978,0.296875451212257,0.578133575879931
"314",-0.132535572796013,-0.177437172273248,-0.106427694822029,0.969341796073075
"315",-0.264802212114739,-0.523458619205699,-0.359917778112983,-0.725486082179815
"316",-0.304930276155511,0.93475699800275,0.0865576410703432,-0.160482572701679
"317",0.837257604759317,-0.342965918963684,0.110738221268513,-0.411231234285983
"318",-0.0189652300836629,-0.319892763811393,0.784822128302548,-0.530436769686681
"319",-0.483394519444,-0.0574151156472587,0.491035661377217,0.722438386523415
"320",-0.0430540458305542,0.97915939872942,-0.00283985754053799,-0.198456937965416
"321",-0.194299565703299,0.113828764631472,0.309491142093475,0.923853843459916
"322",-0.110247615710835,0.348833331773386,0.672118066720316,0.643753115924187
"323",0.221887796069815,-0.486233488848966,0.425210524018406,-0.730437410419972
"324",0.0507684935006811,0.196068905779509,0.900517342619172,-0.384770139039143
"325",0.154844740937909,0.83419506753353,-0.414424995142053,0.32923186192729
"326",-0.921075552970518,0.107388241183555,0.279351154253683,-0.249099425918029
"327",0.108344072496970,-0.214929044098670,0.96720285744351,0.0811523290529065
"328",-0.713701968230608,0.421241603872856,-0.533007688324244,-0.170551505116856
"329",-0.0471748449172407,0.76978775454441,-0.548776386805367,0.322561349583849
"330",-0.610559185717749,0.265900389156932,0.0187455410111999,0.745763413204261
"331",-0.57569786346055,0.533207659032606,-0.0761409959960566,0.615194368541077
"332",-0.516699289723224,-0.631146107785723,0.292802327462584,0.49894211253305
"333",0.518229637934423,0.628414922682443,-0.0830643375374241,-0.574136780868327
"334",-0.716869245150865,-0.172272500854167,-0.552011051067781,-0.389492580552342
"335",-0.84481495074774,0.398814494900321,-0.298784057076459,-0.194840408764267
"336",0.201978704160364,-0.327190263112896,-0.890778472287207,-0.242208274217630
"337",0.317702910538296,0.073416782859146,-0.913771333469574,0.242274197469199
"338",0.00244123630462495,0.827348511056753,-0.205423878626178,-0.522770993559949
"339",-0.112781835610506,-0.282855890346394,-0.211615449512308,-0.928704314828125
"340",0.30127108894251,0.0925575808431292,-0.935394200635756,0.160332512650607
"341",0.203299656969574,-0.116180203494033,-0.729009074000787,0.643208504154488
"342",-0.286125346464750,0.143183722372556,0.222149057722712,0.921021445955997
"343",-0.186991307545915,0.903983326213289,0.312540404016596,-0.223979670255518
"344",0.181000482602757,-0.521463008764008,0.781848566447646,-0.289875792249229
"345",-0.625408364917045,-0.374837497750521,-0.618405621186745,-0.293147940563382
"346",0.715157128124206,0.381875551222016,-0.176812315828282,0.55808489537297
"347",0.355267951750546,-0.222241679300678,0.906336986633986,0.0542824566486486
"348",-0.699456570434606,0.177410190574960,0.230731007689405,0.652724545613728
"349",0.693007604277491,-0.510006769224654,-0.285106264913567,-0.422312648952927
"350",0.598940296095148,0.262714884814476,0.553997979415850,-0.515109357140333
"351",0.295383753783408,0.303435413367924,0.592005484310814,0.685714878401351
"352",-0.667550865137341,0.513097143431895,0.539531044480214,-0.0036627719702305
"353",-0.337357930430727,0.64443623311078,0.639086768922634,0.249919327018767
"354",0.266541051214207,-0.825093029941019,0.103955249114801,-0.487207005431834
"355",-0.450443206580282,-0.461486688414410,-0.292041395256905,-0.706288027307822
"356",0.833919925875789,0.103572519122876,-0.227480826503944,0.492039392816209
"357",-0.368098330541579,0.897517535547928,-0.24133524774357,0.0268922039451234
"358",0.596011167004325,0.578699500549992,0.130444957439105,0.541166970488815
"359",0.871468940024487,-0.00417391860764984,0.120549513456064,-0.475386453090073
"360",0.287538838810044,-0.859710812747343,-0.0638547161934026,-0.417302420123504
"361",-0.789154635184271,-0.0122665963946889,0.607605824418368,0.0888800006353768
"362",-0.242151291066894,0.669460697619272,0.585482020204739,-0.387809141968999
"363",-0.217569260327954,0.363803754167818,-0.864733081643102,-0.269345768345770
"364",-0.910826422332342,-0.383800959428631,0.133083876242839,0.0733534853098997
"365",0.113176636914116,0.149592978131767,-0.81471493571413,0.548682570595057
"366",0.0332648794332547,0.5597224818523,-0.827948497963617,-0.0102701424130420
"367",-0.354664717502489,-0.117514502247536,-0.751544245982425,-0.543676858300132
"368",-0.292756898931066,0.0477836432372227,-0.841483457895412,0.4515702732196
"369",-0.650085652305715,-0.534525339262512,0.36664311900906,0.396540199268445
"370",-0.0134672522966415,0.667671870886999,-0.0573201483518603,0.742123511643954
"371",0.511144849509174,-0.309351960295018,0.799152323512276,0.066241009252611
"372",-0.098549963239637,0.837212704853083,-0.506764142955688,-0.180424208443429
