"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"15",0.441303039900959,-0.393381187226623,-0.103268724866211,0.124808757565916,0.0651229186914861,0.0786224524490535,-0.504104862455279,0.29816623730585,-0.345701585058123
"16",-0.280635273084044,0.398146396968514,-0.138028555549681,-0.490020499564707,0.250081096310169,-0.0752309686504304,0.400108805391937,0.113581014331430,-0.312280809041113
"17",-0.264888702891767,-0.414246193133295,0.232908701989800,-0.504035478457808,0.262704198248684,0.293950214516371,-0.241211237851530,0.225753820035607,-0.390252597164363
"18",0.690032368525863,-0.209230769425631,-0.250762740615755,-0.000295098870992661,0.137647058814764,-0.105873175431043,-0.259753815829754,0.186885335948318,-0.48803314100951
"19",-0.103007591329515,0.213136585429311,-0.364036125596613,-0.0893798479810357,-0.143982754088938,-0.609255083836615,0.270234296564013,0.0592168453149498,0.153304953128099
"20",0.0171863799914718,-0.345741962082684,-0.0563638312742114,0.36078932043165,-0.0116047514602542,0.185331418644637,0.497073024045676,0.592823983170092,-0.279438435100019
"21",-0.330668588168919,-0.351561091374606,0.0488283731974661,0.317606613505632,0.250547981821001,0.322163003962487,0.190291768871248,0.241336912382394,-0.138182112481445
"22",0.246956435032189,-0.183340815361589,0.545291788410395,0.160159816499799,0.354777183849365,0.127565999049693,-0.0840654773637652,0.264909305144101,0.235551690682769
"23",-0.389678419567645,0.340173622127622,-0.305584700778127,0.426160810515285,0.329549316782504,0.0954242125153542,0.295003990177065,-0.202315619215369,0.085194549523294
"24",0.125408024992794,-0.539135775063187,0.161852119024843,0.203482432290912,0.348527474794537,0.436335879843682,0.084130510687828,-0.220601024571806,-0.477696602698416
"25",0.0263780239038169,0.666391883511096,0.30690438952297,0.209904558956623,0.308100942522287,0.132739281281829,-0.0778404143638909,-0.324549149721861,-0.120166621636599
"26",-0.362347028683871,-0.282543107867241,0.114734642207623,0.240663539618254,0.0928458594717085,0.194673225283623,-0.399838092271239,0.269244231283665,0.271726643200964
"27",0.426903119310737,-0.655937119852751,0.0713787516579032,-0.144684786908329,-0.108076490461826,-0.503263303078711,0.232454910874367,0.081370412837714,0.148042483255267
"28",-0.385652795899659,-0.204880737699568,0.0900372206233442,0.00251169921830297,0.267406837083399,-0.249434347264469,-0.0566071174107492,-0.0815383098088205,-0.188019088469446
"29",0.111639942508191,-0.357468646019697,-0.227666241116822,-0.320726175792515,-0.0167370336130261,0.0797941307537258,-0.618922585621476,-0.438190013635904,0.125244274735451
"30",-0.0603641769848764,0.191417790949345,-0.649581139907241,0.383196364156902,-0.144864047877491,0.476961979176849,-0.0321182478219271,0.218052801210433,-0.251655642408878
"31",-0.328582020010799,-0.477217634674162,0.129227465484291,-0.515429994557053,0.148396725300699,0.439174953382462,-0.149077024776489,0.141760046128184,-0.228879977483302
"32",-0.0329207619652152,0.420036392752081,-0.244216782506555,-0.062033518217504,0.123502508737147,-0.517709846608341,0.272073335014284,-0.0171073591336608,0.05066560767591
"33",-0.162481328938156,-0.178999615833163,0.249794271308929,0.0542470500804484,-0.534575885161757,-0.455126653891057,-0.469138731248677,-0.280016586184502,-0.169332175515592
"34",0.320887257810682,-0.0829409784637392,-0.294008397962898,0.665134123060852,-0.276334856636822,-0.0104859885759652,-0.233119048178196,-0.160639688838273,0.112242954317480
"35",-0.0734628210775554,0.314186545554549,-0.275985387153924,0.471376778092235,0.161808156874031,-0.343627076130360,0.0942776775918901,0.0743702589534223,0.464953287504613
"36",0.309521154034883,0.382948412094265,-0.210491873789579,-0.297608289867640,-0.240563391707838,-0.380938842426986,0.317292529158294,0.499530874192715,0.215451974421740
"37",0.675997942686081,0.234198004938662,0.174671018961817,-0.270056545734406,-0.0487763634882867,-0.228690718766302,0.250611387193203,0.260018184315413,0.359352853149176
"38",0.469236058183014,-0.021257481072098,-0.0416766256093979,-0.0586600354872644,-0.0521993907168508,0.300646165385842,0.351960949134082,0.71202563913539,-0.113154002465308
"39",0.150780192110687,0.213359198532999,-0.113584991544485,0.249009642750025,0.50469993147999,0.465589893516153,0.271307848393917,0.360245655290782,-0.255002573132515
"40",0.341643071733415,0.0163129353895783,-0.030151195358485,-0.101724980399013,-0.516262681223452,0.191711175721139,-0.0269876644015312,-0.486655949149281,0.0897319256328046
"41",-0.31869388371706,0.123496336396784,0.178351537324488,0.134552026167512,-0.00281576393172145,-0.0792078636586666,-0.567727047484368,-0.177666799630970,-0.672533160075545
"42",0.314562031533569,0.0738218096084893,0.0125459614209831,0.202816745266318,0.505181452725083,-0.0785541348159313,0.0690787299536169,0.392942521721125,0.127110287081450
"43",-0.204385496675968,-0.699014572426677,-0.315279976930469,-0.206903452053666,0.151903936173767,-0.258821298368275,-0.287154916208237,-0.347181281540543,-0.0238447925075889
"44",-0.0208025057800114,-0.367239848710597,-0.099465424194932,-0.215842004399747,-0.749837475828826,0.180171342566609,0.187605449464172,0.057812157087028,-0.372673009987921
"45",0.364163668826222,-0.0267290333285928,0.158328046556562,0.335328949615359,0.271838458254933,-0.333033029455692,-0.00187714723870158,0.44071180280298,-0.0946272010914981
"46",0.0623106136918068,0.136930282693356,0.154330860823393,0.154654570389539,-0.0564771397039294,0.112720452249050,0.431542839854956,0.480164047796279,-0.342597453854978
"47",-0.0850979830138385,0.228342064190656,0.111557905096561,0.0909209609963,-0.361970413476229,0.0752962552942336,-0.703003195114434,-0.249929017852992,0.295686240307987
"48",0.141447277273983,-0.0137790217995644,0.464416767470539,0.158188676927239,-0.616747842170298,-0.0201465357095003,-0.264815120026469,-0.286789031233639,0.100533023476601
"49",-0.332612606696784,-0.275273855775595,0.460193772334605,-0.348926349543035,-0.150407296139747,0.0478889103978872,-0.253604475874454,-0.0762742292135954,-0.521777037996799
"50",-0.735778527799994,-0.0773148634471,0.398844593670219,0.347086865454912,0.117759031243622,0.154458743054420,0.118051318451762,0.0315528833307326,0.0226715323515236
"51",-0.263774322811514,-0.00493946066126227,0.105300695169717,-0.362554111517966,0.352422893047333,-0.44044605595991,-0.271761440671980,0.0301697556860745,0.258748047053814
"52",-0.238439943175763,0.174009913578629,-0.171313462778926,-0.00877459440380335,0.197509819641709,0.148977837059647,0.215097698848695,-0.414073191117495,0.66424125386402
"53",0.16226853011176,0.42385946912691,-0.236394628416747,-0.0960375787690282,0.067215689457953,-0.23937131697312,-0.192318609450012,-0.460586548317224,-0.551766703370959
"54",-0.771628401242197,-0.311554511543363,-0.0392602477222681,0.410212191287428,-0.128364928998053,0.0613740487024188,-0.0364826042205095,0.0791204175911844,0.320016592275351
"55",-0.307790543418378,0.234597091563046,0.275263538584113,0.292985348030925,-0.321604116819799,0.593923042528331,0.337008642498404,-0.133101047016680,0.087846512440592
"56",0.325950356200337,0.132624093908817,0.00878010038286448,0.0171023812144995,-0.435885791666806,-0.00390959857031703,0.39294631453231,0.187103025149554,0.538950351066887
"57",0.573995191138238,-0.104766803793609,-0.210245713125914,-0.275392673444003,-0.06206612335518,-0.0539828650653362,-0.143136898986995,0.219272862188518,0.379756277427077
"58",0.473042192403227,0.199725851882249,-0.0484676109626889,-0.0958126811310649,-0.557240442372859,0.0849554119631648,-0.362232130486518,-0.137896863278002,-0.253015194088221
"59",0.343207529280335,-0.220757647883147,-0.117985950317234,0.369465254247189,-0.34958509914577,-0.0529306386597455,0.462851450312883,-0.0769866788759828,0.227200708352029
"60",0.0190518563613296,-0.0241061518900096,0.0984820872545242,-0.0291597852483392,-0.545928908977658,-0.427808036096394,-0.240459912922233,-0.372939067427069,0.321992217563093
"61",-0.372954149730504,0.106972281355411,-0.402757538948208,0.640307896304876,0.0522418306209147,-0.245607299264520,0.0804039244540036,0.204228004440665,-0.0693096006289124
"62",0.444860348012298,-0.0380511516705155,-0.357981215696782,-0.24821619130671,-0.392056567594409,0.0698156948201358,-0.417658019345254,-0.0509223993867636,0.0869642798788846
"63",0.0434519676491618,0.205955928657204,-0.29701198451221,0.284657910466194,-0.192541338037699,0.0615193978883326,-0.346707568969578,-0.595660226419568,-0.273144729901105
"64",-0.563063641544431,0.159307439345866,-0.153606576845050,-0.139521355275065,-0.113116512075067,0.325627490878105,-0.127584853675216,-0.0162789472378790,0.254728588275611
"65",0.236183684784919,-0.383647709153593,0.605142750777304,0.147560379002243,0.132100514136255,0.000539429020136595,-0.192326303105801,0.201176183763891,-0.180847102310508
"66",-0.21801383420825,0.300158335361630,0.590691463556141,0.166678326670080,0.482120198663324,0.0344388890080154,0.265154142864048,-0.417867192067206,-0.0494498573243618
"67",0.464044375810772,0.337884220760316,-0.0772157958708704,0.0132448128424585,0.362759497016668,0.517953111790121,0.0806812434457242,-0.100646434351802,-0.182207525707781
"68",0.0145685039460659,-0.251125539187342,-0.258462016470730,-0.31259780516848,0.141061620321125,-0.819452293682843,-0.0619890387170017,-0.082685835659504,0.105269550811499
"69",0.0854711844585836,0.0707773785106838,0.695749017875642,-0.176729378290474,0.187911612913013,0.435503086540848,-0.249481680337340,-0.142128332983702,0.261692744679749
"70",0.195520891342312,-0.399742049630731,0.175201304256916,-0.359608314465731,-0.69434815319255,-0.362875388935208,0.0583203407004476,0.0446966383606195,-0.111119801644236
"71",0.0825324966572225,-0.332264433149248,-0.294310925994068,0.327549227047712,0.492515342310071,-0.416518636979163,-0.313833284657449,0.0222589978948236,0.00176207441836596
"72",0.0843131160363555,0.74793014023453,-0.141838681418449,0.0500732837244868,-0.141732058953494,-0.289101712405682,-0.0223151752725244,-0.46400080807507,0.270737739279866
"73",-0.139319532550871,-0.0216610128991306,0.468046715483069,-0.107628885656595,0.229337381199002,-0.489599114749581,-0.062188106123358,0.234559528995305,0.0818818816915154
"74",0.0200371663086116,-0.0949814273044467,-0.616323871072382,-0.286194561980665,-0.0240258313715458,-0.320626771077514,-0.498476213775575,-0.0149051747284830,-0.315515183378011
"75",0.404534514527768,0.156857183668762,-0.429695450235158,-0.189830809831619,-0.150708273053169,-0.0577092100866139,0.338711087591946,0.00634034583345056,-0.156380187254399
"76",-0.370551357511431,0.391986864153296,0.0664387652650476,-0.532512624748051,-0.227551173884422,0.215754919219762,0.381130210589617,0.158864792436361,0.200521806720644
"77",0.129351590294391,-0.410791950300336,0.835325924679637,0.118388294242322,0.014036918990314,-0.117253612261266,0.23327591503039,0.0675622704438865,-0.103806721977890
"78",0.167491897474974,-0.0340899378061295,0.166237609926611,-0.41482448624447,-0.198481963481754,0.640972163528204,0.041156992316246,-0.0417998591437936,-0.0784809165634215
"79",0.34164718631655,0.0242699608206749,0.21164778014645,0.527883569244295,0.173607557546347,-0.457574050873518,-0.0517280856147408,-0.287206958979368,0.261087638325989
"80",-0.147573601454496,0.268502505496144,-0.349149959627539,0.105657528154552,-0.745874520391226,-0.275901338085532,0.19897534372285,0.144449802115560,0.0190630559809506
"81",0.164276619907469,0.208225326612592,-0.0505086542107165,0.244399219751358,-0.490560854785144,0.235546188428998,-0.0744554921984673,0.404542780015618,-0.218289875425398
"82",0.591547875199467,0.548099467530847,-0.101829764433205,-0.369677701964974,-0.0582383293658495,0.084887380246073,0.308134394697845,-0.0580356437712908,-0.238571281544864
"83",0.493980117607862,0.211702775675803,-0.334696327801794,-0.107322065159678,-0.139192389324307,-0.130921293981373,0.3278479417786,0.386794238816947,-0.126189516857266
"84",0.0376805169507861,0.118168889079243,-0.462332761846483,-0.0111867291852832,0.287558289710432,-0.327879421412945,-0.382426948752254,0.535404941998422,-0.134559853002429
"85",0.427590266801417,0.374265720136464,0.140856865793467,-0.241956247482449,0.428591483738273,0.284164822194725,0.0484546413645148,0.520963489077985,0.000296146608889103
"86",-0.283183870371431,0.0605544247664511,-0.259139668662101,0.292746193241328,0.152965181041509,0.154645247384906,0.529485031962395,-0.511832848191261,-0.230645447038114
"87",-0.147569355089217,0.110819856636226,-0.09578196099028,-0.277731545735151,-0.129024195484817,0.325410460121930,0.0233382154256105,-0.491333722602576,0.040467613376677
"88",0.31008441792801,0.272417093161494,-0.143004682846367,0.415000711102039,0.192285445518792,0.233377061784267,0.567947171162814,0.136816759128124,-0.407167125027627
"89",0.00738843204453588,-0.0952102402225137,0.122164498548955,0.185361569281667,-0.500872582197189,-0.0647189072333276,0.00190306780859828,-0.242441136855632,-0.0477798716165125
"90",-0.0109693510457873,0.275905867107213,-0.229253477882594,0.238832176662982,-0.282049094326794,-0.0927792484872043,-0.564739019144326,-0.299945992417634,0.279454543255270
"91",-0.739863737020642,-0.153423253912479,-0.472765015438199,-0.20306291943416,0.0956504321657121,-0.0860582645982504,-0.102659514639527,0.102021412458271,-0.187015604693443
"92",0.0712856841273606,-0.0136615326628089,0.452361355535686,-0.47686481801793,-0.0194766703061759,-0.381018808111548,0.356043454725295,0.136515923310071,-0.112641013227403
"93",-0.298725276254117,0.231823094654828,0.146718306466937,0.130113720893860,-0.333082425873727,-0.252295069862157,0.331426957156509,0.0676029603928328,-0.262718483339995
"94",0.429238562937826,-0.345183068886399,0.402317610569298,-0.147369079291821,0.313772313296795,0.0887843859381974,0.280984519980848,-0.221162965986878,0.110616360791028
"95",-0.481604658998549,0.0187488216906786,0.345975215081125,0.0434336559846997,0.0490607810206711,0.120877050794661,-0.307621275540441,0.606498014647514,-0.156076667364687
"96",0.100381607189775,-0.329818758182228,0.371696086600423,0.47513637598604,-0.300271173007786,0.231676321942359,-0.242577773053199,-0.100266453344375,-0.333064008969814
"97",-0.0343496287241578,-0.0668170428834856,-0.662781978491694,-0.564531756564975,-0.0686033330857754,-0.411133076995611,0.0075620892457664,-0.0586413033306599,0.136086456943303
"98",0.0651557175442576,0.00380521221086383,-0.754287572577596,0.0309697524644434,0.0443267901428044,0.380308941472322,0.124036758672446,0.218494643922895,0.297000838443637
"99",-0.414141267072409,0.270350256934762,0.132495551370084,-0.190412880852818,0.188717150595039,-0.273383195511997,-0.411483101081103,-0.222482599318027,0.0339666097424924
"100",-0.0893012015148997,-0.182263880968094,-0.208331130910665,0.677940532565117,0.0951270638033748,-0.242858244106174,0.0285739032551646,0.309492285829037,0.427570452913642
"101",0.201385618653148,0.113049135543406,-0.16182872466743,0.863669511862099,-0.0692485538311303,0.0540768024511635,0.132253323215991,-0.155723668634892,0.290961033198982
"102",-0.199644809123129,-0.69496982358396,-0.146191257983446,-0.347394354175776,-0.200700836721808,-0.192334372550249,-0.0373970265500247,-0.106769244652241,-0.447673603892326
"103",0.457475045695901,-0.345237243454903,0.00669118855148554,-0.113208820577711,0.273195796646178,0.269557876978070,0.152418433688581,0.111614795401692,0.0091032269410789
"104",-0.180426626931876,0.242603253573179,0.155205050017685,0.638438047841191,-0.00823980430141091,0.118040403351188,-0.538125015795231,-0.139835859183222,0.127166973426938
"105",0.410387519747019,0.223942906130105,0.0823457674123347,-0.0648277052678168,-0.0237452634610236,0.267724678851664,0.502514279913157,0.114863527473062,0.0770980631932616
"106",-0.0917743733152747,0.217041768133640,-0.207949445117265,0.593870249576867,0.647351060528308,-0.0331766828894615,-0.217575781047344,0.149757573846728,-0.0587075683288276
"107",0.461654990911484,-0.129721407778561,-0.409017452504486,0.0207283212803304,-0.120304301846772,-0.0401092008687556,0.612100815866143,0.433136835228652,-0.0722861289978027
"108",-0.264972192235291,-0.281999804545194,-0.0168041903525591,0.107128837611526,-0.254902599379420,0.608790140133351,-0.323904995340854,-0.306203784886748,0.16727606812492
"109",0.377231121994555,0.265142345800996,-0.0460149054415524,0.400875125546008,-0.336350103374571,-0.305756786838174,0.155003697611392,-0.181942097377032,0.00152803771197796
"110",-0.0303533165715635,0.127641862723976,0.264872579835355,-0.268677223939449,0.512827171012759,0.218694024253637,0.00841409666463733,-0.419715794268996,0.491778699215502
"111",-0.251045015640557,0.199259203858674,0.398630636744201,-0.0593966897577047,-0.0115088834427297,0.528026836458594,-0.516170588321984,-0.188739609438926,0.386794354300946
"112",0.054323279298842,0.264408529270440,0.407797148451209,0.0557434223592281,0.0833096667192876,-0.0716065033338964,0.364740333985537,0.0754890809766948,-0.694344191811979
"113",-0.156934043858200,0.0763766053132713,0.461012438405305,-0.249382991343737,0.0605205208994448,-0.369719656184316,-0.0924019487574697,0.0950785484164953,-0.221985133830458
"114",0.185869742650539,0.400737338233739,-0.0424478584900498,0.211700590793043,0.591942348983139,0.0747886416502297,-0.331976820249110,-0.303727194666862,-0.353475252166390
"115",0.264003139454871,-0.123477042187005,0.415007309056818,-0.214368623215705,-0.375022467691451,0.303268244490027,-0.518020884599537,-0.336416915524751,0.10484702559188
"116",-0.099319217260927,0.393699836917222,0.432086945045739,0.328659324441105,0.147958841640502,0.196992640849203,-0.252442117780447,0.305723084602505,-0.556073143612593
"117",0.726071089040488,-0.122498703189194,-0.0390053307637572,-0.0536332232877612,0.251310045365244,0.0237082419916987,-0.345728772692382,-0.142762109637260,-0.0329940319061279
"118",-0.34153577266261,0.141407700721174,0.326454207766801,-0.196304708253592,0.0326116760261357,-0.496745876036584,-0.308939658571035,0.232814111281186,-0.554306536912918
"119",0.0363120795227587,-0.108636334072798,0.425364716909826,0.0158476075157523,0.098056401591748,-0.124629365280271,-0.612115263938904,0.0281844455748796,-0.383136964868754
"120",0.252251258119941,-0.530097061768174,-0.299999300390482,0.0547025450505316,-0.0426921658217907,-0.0140443034470081,0.064684730488807,-0.65831084549427,0.214743660297245
"121",0.331480978056788,0.241588791366667,-0.193026751279831,-0.339209003839642,-0.374081023968756,0.0381948975846171,-0.290880049578846,-0.160029116086662,-0.556786020752043
"122",-0.125370644498616,-0.154329395852983,0.483552767429501,0.245710150804371,-0.605023931246251,-0.0369554357603192,0.152409499511123,0.0181027473881841,-0.344613610301167
"123",0.191214398946613,0.486646058503538,0.458009148016572,-0.167488943319768,-0.0395590071566403,-0.361140491440892,0.090443349443376,0.222814321983606,0.440663295798004
"124",-0.330145695712417,0.447020235937089,0.611492755822837,0.0823560836724937,-0.180382715072483,0.037459762301296,0.145706032402813,0.292068225331604,0.224750586319715
"125",-0.141922859940678,-0.252887676004320,0.0410694605670869,0.112711418885738,0.435232876800001,0.456289427820593,-0.228441734798253,0.284266775939614,-0.159819360356778
"126",-0.658402291126549,0.394629538524896,0.111480160150677,-0.188185948878527,0.492907172068954,0.0358913592062891,-0.198456854559481,-0.0195033052004874,0.189819633029401
"127",-0.0422783573158085,0.2943937596865,-0.38100777938962,-0.422098912764341,0.36330446228385,-0.0768228308297694,-0.374119308777153,-0.359556186012924,-0.333719267509878
"128",-0.815817532595247,-0.14793218113482,-0.0409690206870437,-0.0719973086379468,-0.100809352938086,0.270813189912587,0.139610127080232,0.125996561720967,0.322023408021778
"129",-0.134566303342581,0.386030656751245,-0.0048409909941256,0.221079074312001,-0.0463686524890363,0.591750307474285,0.146753015462309,-0.100827518850565,-0.544724356383085
"130",0.213965996634215,-0.240534795448184,0.282232563477010,0.177204575389624,0.121621132828295,-0.193448437377810,-0.401258101686835,0.102821204811335,-0.613375923596323
"131",-0.373129366431385,0.0431749215349555,-0.449615070596337,-0.527049194090068,-0.477522350847721,-0.146730626001954,0.0407961583696306,-0.0567990401759744,0.0942916036583483
"132",0.0264188121072948,0.080190212931484,0.389262540731579,0.0446652835235,-0.383719875477254,-0.159917984623462,0.17217961512506,-0.387083863373846,-0.438087008427829
"133",-0.162910589948297,0.120264203287661,0.913686781655997,0.089859108440578,0.0399108263663948,0.214633572846651,0.132042967248708,-0.0414454573765397,0.140843903180212
"134",0.49036623397842,-0.133318366948515,0.0222207284532487,0.274378854781389,-0.295693310443312,-0.119659526739269,0.268153831362724,-0.318223016802222,0.588250786531717
"135",-0.130788794253021,0.131471157539636,-0.288659412413836,0.523539206944406,-0.169008768629283,-0.181307353544980,0.246362906880677,0.0619017276912928,0.309462956618518
"136",-0.468312180601060,0.461624821648002,0.0866362047381699,-0.104560394771397,0.151526594534516,0.0075251404196024,0.534276256803423,0.0526096420362592,-0.0482085323892534
"137",-0.112989603076130,0.0618289127014577,-0.152292597573251,-0.447512675076723,-0.0797109212726355,0.144988460931927,-0.77744317566976,0.183122549671680,0.171048878226429
"138",-0.437990257516503,0.124270618893206,-0.00300703151151538,0.236794643569738,0.0892661684192717,0.236891934648156,-0.365447597112507,-0.337149197235703,0.498630343470722
"139",-0.214179784525186,-0.0511927367188036,0.198239793535322,-0.273050312884152,-0.109893298242241,-0.272715876344591,0.758039341773838,0.0374632822349668,-0.296135391574353
"140",0.0577378198504448,0.711666411254555,-0.102228773757815,-0.119768138043582,-0.141266142949462,-0.317327355965972,0.383702192921191,0.123330812435597,0.205598241183907
"141",-0.179271775763482,0.071175160817802,-0.0648463317193091,0.0211745472624898,-0.75318720843643,-0.097021056804806,0.211305019445717,0.344392203260213,-0.203820102848113
"142",0.0228709708899260,-0.376482835039496,-0.0527514414861798,-0.225235110614449,-0.400387760717422,-0.59658463485539,-0.186605263501406,-0.156164324376732,0.0123090292327106
"143",-0.0341202435083687,-0.0227005165070295,0.341067694593221,0.532201173249632,0.0571134630590677,0.281714542303234,0.199164192192256,-0.0905486345291138,0.102688083425164
"144",-0.252648143097758,-0.110731075052172,-0.261406037956476,0.280199798755348,-0.134520270861685,0.0571391615085304,0.374773927498609,0.60395695688203,0.0749355396255851
"145",-0.129788876045495,0.175069236662239,-0.176017079968005,0.754234394989908,0.297423166222870,0.0420726765878499,0.082440712954849,0.0436093127354980,0.104032461065799
"146",0.394160817377269,0.204399576410651,0.119357012212276,-0.181025098543614,0.189022473990917,0.198704501148313,-0.202106177341193,0.291482821106911,0.431691255420446
"147",0.0195075441151857,0.00386298075318336,-0.269271783065051,-0.424276647623628,0.0868021696805954,0.174108527600765,-0.226200488861650,-0.64214398432523,-0.388397791422904
"148",0.0607842039316893,0.437215558253229,-0.0792746962979436,-0.0126233575865626,0.0509846620261669,-0.44432818563655,-0.141433392651379,0.148671997711062,-0.388888347428292
"149",-0.232006364502013,0.133922213222831,-0.414550174027681,0.224336887244135,0.148310825228691,0.0440819952636957,-0.539414406754076,-0.193068210966885,0.468375310301781
"150",0.291411236859858,-0.0813520322553813,-0.0651637674309313,-0.210085652768612,-0.0540131735615432,-0.672957743052393,0.329565861728042,0.274510554037988,0.415574420709163
"151",0.00949980551376939,-0.299922756385058,0.386634663678706,-0.0370495184324682,-0.673292858060449,-0.208033468574286,0.375049513299018,-0.0335182803682983,0.0991325681097806
"152",-0.0547429388388991,0.261516344267875,-0.265771673992276,-0.336040881928056,-0.150400255806744,-0.515029456000775,0.433910395018756,0.00213463604450226,0.180856809020042
"153",0.15230045421049,0.321763338521123,-0.17174768820405,0.125453194137663,0.325740667060018,0.620493597816676,-0.00167950056493282,-0.166642621159554,0.232391612604260
"154",0.481356872245669,0.268411713652313,0.063307274132967,-0.372329550795257,-0.295025874394923,-0.163237403146923,-0.513533065561205,0.0506537365727127,-0.258519737515599
"155",0.218240988906473,-0.296336082741618,-0.0263419807888567,-0.0529836318455637,0.176765390671790,0.137002490460873,-0.367597718723118,0.48431557090953,-0.120732810348272
"156",0.00406327564269304,-0.0396352466195822,-0.312789591029286,-0.344572297297418,-0.403039829339832,-0.126796297263354,-0.0345633579418063,0.401254220865667,-0.657265813089907
"157",-0.157453257590532,-0.0201297574676573,-0.213582435622811,0.0740118063986301,-0.554410462733358,0.334487744607031,-0.352342426311225,-0.152178281918168,0.138390554580837
"158",-0.0185043890960515,0.296419945079833,-0.171167015563697,0.0297467894852161,0.153759126551449,0.465450483374298,-0.438894034363329,0.149084869306535,-0.220682982355356
"159",-0.292350483126938,-0.0786866527050734,-0.178743688855320,-0.197463915217668,-0.0233649518340826,-0.362856037914753,0.323450580239296,0.727761222515255,-0.0169529803097248
"160",0.383552515413612,0.0688699367456138,0.144039150327444,0.515458641108125,-0.125976824667305,0.251705722883344,0.17150895902887,0.145635294262320,0.0867488542571664
"161",-0.688173413742334,-0.115686452481896,-0.373102489393204,0.0987697602249682,0.156320170033723,0.268641917034984,-0.155153259169310,0.190568188671023,-0.348694765940309
"162",-0.283286190126091,-0.179783521685749,0.282670781482011,-0.515783472452313,-0.186672124546021,0.0806800797581673,0.151044030208141,0.231231123209000,-0.323635743465275
"163",0.099808031693101,-0.264488064683974,-0.457899640314281,-0.259236002806574,-0.109318199101835,0.328280935529619,0.168973564170301,0.308354334440082,0.499123867135495
"164",0.462234648410231,-0.0166174457408488,-0.519044972490519,0.0899032494053245,0.197884070221335,-0.0812068595550954,-0.228513836860657,-0.166322989854962,0.102838136721402
"165",-0.0864687818102539,-0.100534261669964,0.193654135800898,0.135839233640581,-0.211469491943717,-0.114299825392663,0.029469040222466,-0.44343512551859,0.631909613497555
"166",0.097634572070092,0.00628056610003114,-0.0874159252271056,0.147009573411196,-0.460265181493014,0.0603521084412932,0.30400755116716,0.492620946839452,0.62682423973456
"167",-0.236343810334802,0.00253411987796426,-0.223838568199426,-0.0573147092945874,-0.843306415714324,0.0523771964944899,0.134498067665845,-0.249850648920983,0.0183521285653114
"168",0.0829294566065073,-0.416752019431442,-0.06556266406551,-0.353778147604316,0.400269047822803,-0.036939138546586,-0.295202265027910,0.356040687765926,0.535197688266635
"169",-0.260928828734905,0.190111998002976,-0.366332377307117,0.335169621277601,0.256940284743905,0.0930033475160599,0.315309793222696,0.308718703687191,-0.0879563796333969
"170",-0.382225579116493,0.0552260903641582,-0.439351344481111,-0.179895025212318,0.252783392556012,-0.281985144596547,0.256267899181694,0.276831029448658,-0.538056150544435
"171",-0.280431200284511,-0.164427116047591,0.180067652836442,-0.278337518684566,-0.359453169163316,-0.405036363285035,-0.227624564431608,0.143756884150207,0.387408167589456
"172",0.323792226612568,0.399577723816037,-0.395028980448842,0.496781857218593,-0.292170845437795,-0.416316100396216,-0.0117473476566374,0.0323232128284872,0.221067831851542
